날짜,종목명,기사제목,감정상태
2023-06-02 12:28:00,포스코퓨처엠,"포스코퓨처엠-GM, 북미 배터리 양극재·전구체 투자 확대",1
2023-06-02 16:44:00,포스코퓨처엠,정전피해 포스코퓨처엠 포항 내화물공장 전력공급 재개,2
2023-06-02 13:39:00,포스코퓨처엠,"포스코퓨처엠, 1014억 투자해 中과 전구체 합작사 세운다",1
2023-06-02 12:04:00,포스코퓨처엠,"포스코퓨처엠, 中 전구체 합작법인에 1014억 규모 출자 결정",1
2023-06-02 13:13:00,포스코퓨처엠,"‘북미 전기차 주도권 잡자’…포스코퓨처엠·GM, 투자 확 키운다",1
2023-06-02 12:33:00,포스코퓨처엠,"포스코퓨처엠, GM 합작 배터리소재 공장에 1조원 추가 투자",1
2023-06-02 12:28:00,포스코퓨처엠,"포스코퓨처엠 ""해외 종속회사, 13조 규모 양극재 공급 계약 체결""",1
2023-06-02 12:15:00,포스코퓨처엠,"포스코퓨처엠, 포스코케미칼캐나다에 1조 규모 출자 결정",0
2023-06-02 11:55:00,포스코퓨처엠,"포스코퓨처엠 ""니켈제련·전구체 관련 투자 현재 논의 중""",0
2023-06-01 15:59:00,포스코퓨처엠,"[데이터로 보는 증시]포스코퓨처엠·SK하이닉스, 기관·외국인 코스피 순...",0
2023-06-01 09:20:00,포스코퓨처엠,"포스코퓨처엠 ""포항 내화물공장 정전, 아직 복구 안 돼""",2
2023-06-01 07:48:00,포스코퓨처엠,포항 냉천 하수관 공사 중 고압선 절단…포스코퓨처엠 공장 가동 차질,2
2023-05-31 21:03:00,포스코퓨처엠,하수도 공사 중 고압선 절단…포스코퓨처엠 내화물공장 피해,2
2023-05-30 17:18:00,포스코퓨처엠,포스코퓨처엠-GM 합작사 캐나다정부서 3천억 보조금,1
2023-05-30 15:27:00,포스코퓨처엠,"포스코퓨처엠·GM 합작사, 加정부서 3억달러 보조금",1
2023-05-30 11:19:00,포스코퓨처엠,포스코퓨처엠-GM 양극재 합작사에 캐나다 정부 3000억 지원,1
2023-05-30 09:35:00,포스코퓨처엠,"포스코퓨처엠·GM 합작사, 캐나다정부서 2900억 지원",1
2023-05-30 08:21:00,포스코퓨처엠,"포스코퓨처엠-GM 합작사, 캐나다 정부 지원금 2900억원 확보",1
2023-05-30 08:21:00,포스코퓨처엠,"포스코퓨처엠-GM 합작사, 캐나다 정부로부터 3000억원 지원",1
2023-05-30 15:35:00,포스코퓨처엠,"[특징주] 포스코퓨처엠, 캐나다 정부 대규모 지원 소식에 강세(종합)",1
2023-05-30 09:42:00,포스코퓨처엠,"포스코퓨처엠, 캐나다 정부 자금 지원 소식에 장 초반 4%대 ↑ [특...",2
2023-05-30 09:41:00,포스코퓨처엠,[특징주]캐나다 정부 자금 지원 소식에 포스코퓨처엠 4% ↑,2
2023-05-30 09:10:00,포스코퓨처엠,"[특징주] 포스코퓨처엠, 캐나다 정부 대규모 지원 소식에 상승",1
2023-05-30 10:00:00,포스코퓨처엠,"포스코퓨처엠 주가, 캐나다 정부 3000억 지원 소식에 급등 [투자36...",1
2023-05-30 09:44:00,포스코퓨처엠,"포스코퓨처엠·GM 합작사, 캐나다서 2900억 지원 받는다",1
2023-05-30 09:31:00,포스코퓨처엠,"포스코퓨처엠, 캐나다 양극재 공장 1500억 지원금 확보",1
2023-05-30 09:28:00,포스코퓨처엠,"포스코퓨처엠, 캐나다 정부 2900억 지원에 4% 급등",1
2023-05-30 09:07:00,포스코퓨처엠,"포스코퓨처엠-GM 합작사, 캐나다 정부서 대규모 투자 지원받는다",1
2023-05-30 09:07:00,포스코퓨처엠,"포스코퓨처엠-GM 합작사, 캐나다 정부서 2900억 받는다",1
2023-05-30 09:04:00,포스코퓨처엠,"포스코퓨처엠·GM 합작사, 캐나다 정부서 투자 지원",1
2023-05-30 08:47:00,포스코퓨처엠,"포스코퓨처엠-GM 양극재 공장…캐나다 정부 ""자금 지원 결정""",1
2023-05-30 09:22:00,포스코퓨처엠,"캐나다, 포스코케미칼-GM 합작 배터리 소재 공장에 3000억원 투자",1
2023-05-30 08:19:00,포스코퓨처엠,"캐나다, 포스코퓨처엠-GM 양극재공장에 약 3천억 지원(종합)",1
2023-05-30 08:17:00,포스코퓨처엠,"캐나다, 포스코퓨처엠-GM 배터리 소재 합작공장에 3천억원 지원",1
2023-05-29 09:31:00,포스코퓨처엠,"포스코인터, 탄자니아 흑연 포스코퓨처엠에 공급한다",1
2023-05-25 08:35:00,포스코퓨처엠,"메리츠증권 ""포스코퓨처엠, 수직계열화로 사업 경쟁력 강화""",1
2023-05-24 09:26:00,포스코퓨처엠,한달 동안 추락하던 포스코퓨처엠·에코프로비엠 ‘2차전지’의 ‘깜짝 반등...,1
2023-05-23 18:21:00,포스코퓨처엠,"포스코퓨처엠, 포스텍 등과 배터리 인재양성 '맞손'",0
2023-05-23 13:19:00,포스코퓨처엠,"[특징주] 포스코퓨처엠, 증권가 호평 속 5% ↑",1
2023-05-23 10:46:00,포스코퓨처엠,"포항에 양극재 공장 짓는 포스코퓨처엠, 지역인재도 키운다",1
2023-05-23 10:28:00,포스코퓨처엠,"포스코퓨처엠, 포스텍-포철공고-포항시와 배터리 인재 키운다",0
2023-05-23 14:54:00,포스코퓨처엠,"증권가 호평 등에 업은 포스코퓨처엠 5%대 강세 [오늘, 이 종목]",1
2023-05-23 10:11:00,포스코퓨처엠,"[특징주] 포스코퓨처엠, 증권가 호평에 5%대 강세",1
2023-05-23 14:50:00,포스코퓨처엠,"포스코퓨처엠, 포스텍·포철공고와 '이차전지 인재육성'",0
2023-05-23 13:42:00,포스코퓨처엠,"포스코퓨처엠, 포항공대·포철공고와 배터리 인재 육성",0
2023-05-23 11:37:00,포스코퓨처엠,인사말 하는 김준형 포스코퓨처엠 사장,0
2023-05-23 11:36:00,포스코퓨처엠,인사말 하는 김준형 포스코퓨처엠 사장,0
2023-05-23 11:08:00,포스코퓨처엠,"포스코퓨처엠, 포스텍·포철공고·포항시 인재육성 MOU",1
2023-05-23 10:33:00,포스코퓨처엠,"포스코퓨처엠, 포스텍과 손잡고 배터리소재 인재 키운다",0
2023-05-23 10:29:00,포스코퓨처엠,"포스코퓨처엠, 이차전지 전문가 양성 위한 산학협력",0
2023-05-23 10:14:00,포스코퓨처엠,"포스코퓨처엠, 포스텍·포철공고·포항시와 '배터리 인재' 키운다",0
2023-05-23 10:05:00,포스코퓨처엠,"포스코퓨처엠, 포항공대에 배터리 석·박사 과정 운영",0
2023-05-23 10:02:00,포스코퓨처엠,"포스코퓨처엠, 포스텍·포철공고·포항시와 ‘배터리 인재’ 육성한다",0
2023-05-23 13:48:00,포스코퓨처엠,"[주가동향] 포스코퓨처엠, 광물·가공·소재생산 일원화 구축 가능... ...",1
2023-05-23 09:20:00,포스코퓨처엠,"[특징주]포스코퓨처엠, 5%대 강세…證 ""목표가 41만원""",1
2023-05-23 08:45:00,포스코퓨처엠,"포스코퓨처엠, 2분기 영업이익률 반등 기대 - SK",1
2023-05-23 08:35:00,포스코퓨처엠,"SK證 “포스코퓨처엠, 공급 계약 구조 변화로 유리해져…영업이익률 반...",1
2023-05-23 08:28:00,포스코퓨처엠,"""포스코퓨처엠, 안정적인 사업기틀 마련…목표가 41만원""-SK",1
2023-05-23 11:37:00,포스코퓨처엠,포스코퓨처엠 이차전지 전문인력 양성 협약,0
2023-05-23 11:36:00,포스코퓨처엠,포스코퓨처엠 이차전지 전문인력 양성 협약,0
2023-05-23 11:19:00,포스코퓨처엠,‘재반등 시작?’ 포스코퓨처엠 6%대 급등…테슬라發 훈풍에 2차전지株 ...,1
2023-05-23 09:14:00,포스코퓨처엠,테슬라發 훈풍에 이차전지주 강세…포스코퓨처엠 3%대 상승,1
2023-05-21 18:03:00,포스코퓨처엠,"""대형주 강세 온다""…포스코퓨처엠·LG전자 등 목표주가 줄상향",1
2023-05-10 11:40:00,포스코퓨처엠,"“착한 광물만 써요” 포스코퓨처엠, 원료 공급망 프로세스 공개",1
2023-05-10 11:35:00,포스코퓨처엠,"포스코퓨처엠, 2번째 책임광물보고서 발간",2
2023-05-10 09:37:00,포스코퓨처엠,"""원료 공급망 관리 철저""..포스코퓨처엠, 두번째 책임광물보고서 발간",2
2023-05-10 09:34:00,포스코퓨처엠,"포스코퓨처엠, 두 번째 책임광물보고서…“ESG 경영 관점서 공급망 구...",2
2023-05-10 09:10:00,포스코퓨처엠,"""착한 광물만 사다 씁니다"" 포스코퓨처엠의 두번째 약속",0
2023-05-10 09:02:00,포스코퓨처엠,"포스코퓨처엠, 두 번째 책임광물보고서 발간",2
2023-05-10 09:01:00,포스코퓨처엠,"포스코퓨처엠, 착한 공급망관리 담은 '책임광물보고서' 두번째 발간",0
2023-05-10 09:27:00,포스코퓨처엠,"포스코퓨처엠 ""인권침해 우려없는 광물만""…책임광물보고서 발간",2
2023-05-10 09:14:00,포스코퓨처엠,"포스코퓨처엠, 책임광물보고서 발간",2
2023-05-08 08:16:00,포스코퓨처엠,"유안타, 포스코퓨처엠 목표가↑…""양극재 수주·증설 기대""",1
2023-05-08 07:55:00,포스코퓨처엠,"포스코퓨처엠, 배터리 소재 밸류체인 완성中…목표가↑-유안타",1
2023-05-07 18:29:00,포스코퓨처엠,"개인은 사고, 외국인은 팔고… 포스코퓨처엠 맞대결 승자는",0
2023-05-07 09:07:00,포스코퓨처엠,코스피 주간 개인 순매수 1위 ‘포스코퓨처엠’,1
2023-05-07 08:01:00,포스코퓨처엠,"개인 vs 외국인, 이번에는 '포스코퓨처엠'으로 붙었다",0
2023-05-07 17:16:00,포스코퓨처엠,中장악한 배터리 음극재 포스코퓨처엠 투자 확대,1
2023-05-07 13:58:00,포스코퓨처엠,"배터리 ‘약한 고리’ 음극재, 포스코퓨처엠이 키운다",1
2023-05-07 09:07:00,포스코퓨처엠,코스피 주간 외국인 순매도 1위 ‘포스코퓨처엠’,2
2023-05-04 11:11:00,포스코퓨처엠,[공시]포스코퓨처엠 “전구체·음극재 투자금액과 시기 논의 중”,0
2023-05-04 10:56:00,포스코퓨처엠,포스코퓨처엠 “전구체·음극재 투자금액과 시기 논의 중”,0
2023-05-04 10:07:00,포스코퓨처엠,"포스코퓨처엠, 포항 전구체 공장 설립 ""논의중""",1
2023-05-04 10:03:00,포스코퓨처엠,"포스코퓨처엠 ""전구체·음극재 투자금액과 시기 논의 중"" [주목 e공시...",0
2023-05-03 17:36:00,포스코퓨처엠,포스코퓨처엠 1.7조 투자…포항에 니켈·음극재 공장,1
2023-05-03 13:56:00,포스코퓨처엠,"포스코퓨처엠, 포항에 전구체 공장…니켈·양극재까지 '밸류체인' 구축",1
2023-05-03 11:17:00,포스코퓨처엠,"포스코퓨처엠, 포항에 전구체·음극재 공장 짓는다...1.7조 투자",1
2023-05-03 11:16:00,포스코퓨처엠,‘철강도시 옛말’ 포항에 포스코퓨처엠 전구체·음극재 공장 들어선다,0
2023-05-03 11:01:00,포스코퓨처엠,"포스코퓨처엠, 中 화유코발트와 전구체·음극재 공장 짓는다",1
2023-05-03 11:00:00,포스코퓨처엠,포스코퓨처엠 1.7조 전구체·음극재 투자 단행..포항클러스터 뜬다,2
2023-05-03 11:00:00,포스코퓨처엠,"포스코퓨처엠, 1.7조 들여 포항에 전구체·음극재 공장 짓는다",2
2023-05-03 11:00:00,포스코퓨처엠,포스코퓨처엠 포항에 이차전지 소재 전구체·니켈 공장 건설,1
2023-05-03 14:57:00,포스코퓨처엠,인사말 하는 김준형 포스코퓨처엠 대표,0
2023-05-03 14:56:00,포스코퓨처엠,인사말 하는 김준형 포스코퓨처엠 대표,0
2023-05-03 14:56:00,포스코퓨처엠,인사말 하는 김준형 포스코퓨처엠 대표,0
2023-05-03 12:22:00,포스코퓨처엠,"포스코퓨처엠, 포항에 전구체·음극재 공장 건설…1조7000억 투자",1
2023-05-03 11:38:00,포스코퓨처엠,"포스코퓨처엠, 포항에 전구체·음극재공장 짓는다",1
2023-05-03 11:38:00,포스코퓨처엠,"포스코퓨처엠, 포항에 1.7兆 들여 전구체·음극재 공장",2
2023-05-03 11:18:00,포스코퓨처엠,"""벌써 70조 공급계약"", 포스코퓨처엠 공급량 확 늘린다",1
2023-05-03 11:02:00,포스코퓨처엠,"포스코퓨처엠, 포항에 1조7000억원 투자…전구체음극재 공장 짓는다",1
2023-05-03 11:00:00,포스코퓨처엠,"포스코퓨처엠, 배터리 소재 생산 확대…포항에 1조7000억 투자",1
2023-05-03 11:24:00,포스코퓨처엠,"[주식 초고수는 지금] 포스코퓨처엠, 대규모 수주에 투자 확대까지…매수...",1
2023-05-02 09:35:00,포스코퓨처엠,에코프로·포스코퓨처엠·LG엔솔 일제히 상승…2차전지 관련주 강세 [투자...,1
2023-05-02 06:25:00,포스코퓨처엠,LG화학·포스코퓨처엠 '전기차 효과'…분기 최대 매출 '好好',1
2023-04-30 10:51:00,포스코퓨처엠,코스피 개인 순매수 1위 '포스코퓨처엠',1
2023-04-30 10:36:00,포스코퓨처엠,코스피 외국인 주간 순매도 1위 '포스코퓨처엠',2
2023-04-28 17:28:00,포스코퓨처엠,"포스코퓨처엠, 하이니켈NCA 양극재공장 착공",1
2023-04-28 15:48:00,포스코퓨처엠,"포스코퓨처엠, 하이니켈 NCA 양극재 전용 공장 착공",1
2023-04-28 14:27:00,포스코퓨처엠,양극재 타고 날아오른 LG화학·포스코퓨처엠,1
2023-04-28 11:32:00,포스코퓨처엠,"포스코퓨처엠, 포항에 하이니켈 양극재 전용공장 착공",1
2023-04-28 11:02:00,포스코퓨처엠,"포스코퓨처엠, 포항 하이니켈 NCA 양극재 공장 착공",1
2023-04-28 11:01:00,포스코퓨처엠,"포스코퓨처엠, 포항에 첫 하이니켈 양극재 전용공장 착공",1
2023-04-28 08:05:00,포스코퓨처엠,"""포스코퓨처엠, 2025년 이후에도 실적 성장 지속될 것…목표가 ↑""",1
2023-04-28 07:53:00,포스코퓨처엠,"'양극재 수주액 92조' 포스코퓨처엠…""목표가 38만원""",1
2023-04-28 16:27:00,포스코퓨처엠,"‘삼성만 40조’ 양극재 주문 폭주…포스코퓨처엠, ‘빛의 속도’로 첫 ...",1
2023-04-28 13:59:00,포스코퓨처엠,"""2025년 전기차 30만대분 NCA 양극재 양산"" 포스코퓨처엠 착공...",1
2023-04-28 13:49:00,포스코퓨처엠,"포스코퓨처엠, 하이니켈 NCA 양극재 전용공장 착공",1
2023-04-28 13:29:00,포스코퓨처엠,"포스코퓨처엠, 포항 첫 하이니켈 NCA 양극재 공장 착공",1
2023-04-28 11:26:00,포스코퓨처엠,"포스코퓨처엠, 양극재 전용공장 착공",1
2023-04-28 11:09:00,포스코퓨처엠,"포스코퓨처엠, 연산 3만톤 하이니켈 NCA 양극재 공장 착공",1
2023-04-28 10:59:00,포스코퓨처엠,"포스코퓨처엠, 첫 하이니켈 NCA 양극재 전용 공장 착공",1
2023-04-28 10:47:00,포스코퓨처엠,"포스코퓨처엠, 하이니켈 NCA 양극재 전용 공장 착공…“새로운 시작점...",1
2023-04-28 11:08:00,포스코퓨처엠,"포스코퓨처엠, 연이은 수주에 목표가 줄상향...주가는 소폭 상승 [오늘...",1
2023-04-28 09:02:00,포스코퓨처엠,"증권가, 포스코퓨처엠 목표가 줄상향…""2분기 수익성 개선""",1
2023-04-28 09:36:00,포스코퓨처엠,"[목표가 UP&DOWN] 포스코퓨처엠, 연이은 수주 행진에 목표가 95...",1
2023-04-28 08:29:00,포스코퓨처엠,"'70兆' 계약확보 포스코퓨처엠, 목표주가 25만→38만-대신",1
2023-04-28 07:52:00,포스코퓨처엠,"포스코퓨처엠, POSCO홀딩스와 연계로 2차전지 경쟁력↑-메리츠",1
2023-04-27 16:56:00,포스코퓨처엠,"영업익 줄었지만...포스코퓨처엠, 1분기 매출 1조1352억 '사상 최...",2
2023-04-27 16:27:00,포스코퓨처엠,"포스코퓨처엠, 거침없는 수주 질주…매출 1조 돌파",1
2023-04-27 14:55:00,포스코퓨처엠,"포스코퓨처엠, 1분기 영업익 203억…""배터리소재 성장에 분기 최대 ...",1
2023-04-27 14:45:00,포스코퓨처엠,"포스코퓨처엠, 1분기 매출 1조1352억원 ‘역대 최대’",1
2023-04-27 15:43:00,포스코퓨처엠,"포스코퓨처엠, 1분기 역대 최대 매출 달성…양극재가 효자 역할",1
2023-04-27 15:39:00,포스코퓨처엠,"포스코퓨처엠, 올 1분기 '최대 매출' 달성",1
2023-04-27 15:10:00,포스코퓨처엠,포스코퓨처엠 1분기 배터리소재 매출 7천799억원…사상 최대(종합),1
2023-04-27 15:04:00,포스코퓨처엠,"포스코퓨처엠, ‘역대급 수주’ 1분기 최대 매출…초기 공장 가동에 영...",1
2023-04-27 14:51:00,포스코퓨처엠,포스코퓨처엠 1Q 영업익 21% 감소..매출은 또 사상 최대,2
2023-04-27 14:49:00,포스코퓨처엠,"포스코퓨처엠, 1분기 영업익 203억…분기 매출 ‘사상 최대’",1
2023-04-27 14:44:00,포스코퓨처엠,"포스코퓨처엠, 분기 최대매출 1.1조 달성…영업익 203억",1
2023-04-27 14:41:00,포스코퓨처엠,"[속보] 포스코퓨처엠, 1분기 영업익 203억...전년 동기 比 20....",1
2023-04-27 14:34:00,포스코퓨처엠,"포스코퓨처엠, 1분기 영업익 203억…전년비 20.7%↓ [주목 e공...",1
2023-04-26 18:14:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔에 양극재 30兆 공급",1
2023-04-26 17:32:00,포스코퓨처엠,포스코퓨처엠의 힘 … 수주 90조 돌파,1
2023-04-26 13:36:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔과 30조원 규모 양극재 공급 계약",1
2023-04-26 12:38:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔과 30조 규모 계약…양극재 누적 수주 90조 ...",1
2023-04-26 12:19:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔과 '30조원' 규모 양극재 공급계약 체결",1
2023-04-26 11:07:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔에 7년간 양극재 공급…30조원 규모",1
2023-04-26 11:05:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔과 30조 규모 양극소재 공급계약 체결",1
2023-04-26 11:00:00,포스코퓨처엠,"""7년간 30조 규모 양극재 공급"" 포스코퓨처엠-LG엔솔 협력강화",1
2023-04-26 10:59:00,포스코퓨처엠,"포스코퓨처엠, ‘30조 잭팟’ 터졌다…양극재 증설 이유 있었네",1
2023-04-26 10:57:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔과 협력 강화…7년간 30조원 규모 양극재 공급",1
2023-04-26 18:04:00,포스코퓨처엠,"포스코퓨처엠, LG에너지솔루션에 30조원 규모 양극재 공급",1
2023-04-26 17:47:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔에 30조 양극재 공급",1
2023-04-26 15:37:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔에 7년간 30조원 규모 양극재 공급계약",1
2023-04-26 15:36:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔과 '양극재 동맹' 강화",1
2023-04-26 15:02:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔에 30조원 규모 양극재 공급...대형 호재 불...",1
2023-04-26 11:22:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔과 30조2천595억 규모 양극재 공급계약(종합...",1
2023-04-26 11:05:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔에 7년간 하이니켈 양극재 30조원 규모 공급한...",1
2023-04-26 17:37:00,포스코퓨처엠,[유가증권시장 공시] SK바이오팜 / 동아에스티 / 포스코퓨처엠,0
2023-04-26 11:22:00,포스코퓨처엠,[주식 초고수는 지금] 30조 계약 따낸 포스코퓨처엠 매수 1위,1
2023-04-26 11:06:00,포스코퓨처엠,"[속보] 포스코퓨처엠, LG에너지솔루션서 30조원 규모 양극재 수주",1
2023-04-26 11:01:00,포스코퓨처엠,"[1보] 포스코퓨처엠, LG에너지솔루션서 30조원 규모 양극재 수주",1
2023-04-26 11:04:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔과 30조 규모 양극소재 중장기 공급계약 [주목 ...",1
2023-04-26 10:50:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔과 30조원 규모 양극소재 공급계약 체결",1
2023-04-26 10:48:00,포스코퓨처엠,"포스코퓨처엠, LG에너지솔루션과 30조2595억 규모 공급계약 체결",1
2023-04-26 10:47:00,포스코퓨처엠,"포스코퓨처엠, LG엔솔과 양극재 공급계약",1
2023-04-24 19:43:00,포스코퓨처엠,"포스코퓨처엠, 6000억원 투입...양극재 생산능력 4만6000톤 확대",1
2023-04-24 15:06:00,포스코퓨처엠,"포스코퓨처엠, 6148억원 투자해 양극재 공장 추가 건설",1
2023-04-24 14:29:00,포스코퓨처엠,"“묻고 더블로” 포스코퓨처엠, K배터리 양극재 캐파 확대",1
2023-04-24 14:15:00,포스코퓨처엠,"포스코퓨처엠, 2025년 하이니켈 양극재 캐파 4.6만톤 늘린다",1
2023-04-24 18:15:00,포스코퓨처엠,"포스코퓨처엠, 양극재 생산 연 4.6만t 확대",1
2023-04-24 18:10:00,포스코퓨처엠,포스코퓨처엠 음극재 2공장 증설 마무리... 포항에 NCMA 양극재 ...,1
2023-04-24 15:13:00,포스코퓨처엠,"포스코퓨처엠, 6148억원 투자…양극재 생산능력 4만6000t 확대",1
2023-04-24 15:09:00,포스코퓨처엠,"포스코퓨처엠, 하이니켈 양극재 생산능력 4만6000톤 늘린다",1
2023-04-24 14:11:00,포스코퓨처엠,"""배터리 소재가 미래""...포스코퓨처엠, 포항에 4만6000t 양극재...",1
2023-04-24 14:01:00,포스코퓨처엠,"포스코퓨처엠, 양극재 6000억 투자 이사회 승인",1
2023-04-24 13:56:00,포스코퓨처엠,"포스코퓨처엠, 양극재 생산능력 4만6천t 추가 확대키로",1
2023-04-24 13:53:00,포스코퓨처엠,"포스코퓨처엠, 6148억 투자..하이니켈 양극재 4.6만t 확대",1
2023-04-24 13:49:00,포스코퓨처엠,"포스코퓨처엠, 6148억 양극재 제조설비 시설 투자",1
2023-04-24 13:32:00,포스코퓨처엠,"포스코퓨처엠, 양극재 제조설비 증설에 6148억 투자 결정",1
2023-04-24 13:30:00,포스코퓨처엠,"포스코퓨처엠, 양극재 제조설비 증설에 6184억 투자",1
2023-04-24 13:46:00,포스코퓨처엠,"포스코퓨처엠, 포항에 하이니켈 양극재 공장 짓는다",1
2023-04-24 11:05:00,포스코퓨처엠,포스코퓨처엠 “음극재 공장은 쉼없이 돌아간다”,1
2023-04-24 09:20:00,포스코퓨처엠,"포스코퓨처엠, 녹색채권에 1조600억원 몰려…3000억 증액 발행",0
2023-04-23 15:13:00,포스코퓨처엠,포스코퓨처엠 음극재 세종공장 전경,1
2023-04-23 15:02:00,포스코퓨처엠,"[르포]포스코퓨처엠 세종공장 가보니..""K배터리 음극재 생산, 자부심...",0
2023-04-23 15:02:00,포스코퓨처엠,"[르포] 1300도 ‘뜨거운 열’ 활활…포스코퓨처엠, 음극재 공장은 ...",1
2023-04-21 11:04:00,포스코퓨처엠,"포스코퓨처엠, 3000억 녹색채권 발행",0
2023-04-21 09:53:00,포스코퓨처엠,"포스코퓨처엠, 배터리 업계 첫 ‘한국형 녹색채권’ 발행",1
2023-04-21 09:29:00,포스코퓨처엠,"포스코퓨처엠, 배터리 업계 첫 '한국형 녹색채권' 발행",0
2023-04-21 09:08:00,포스코퓨처엠,"포스코퓨처엠, ‘한국형 녹색채권’ 3000억원 발행",0
