날짜,종목명,기사제목,감정상태
2023-05-02 07:26:00,현대모비스,車 디스플레이가 위아래로 '쑥'…현대모비스의 놀라운 혁신,1
2023-04-28 18:52:00,현대모비스,"조성환 사장 ""현대모비스, 모빌리티 플랫폼 프로바이더로 도약""",0
2023-04-28 17:40:00,현대모비스,"""현대모비스, 모빌리티 플랫폼社로""",0
2023-04-28 15:41:00,현대모비스,"조성환 현대모비스 사장 “전동화 기술, UAM·로보틱스 사업에 활용”",1
2023-04-28 14:35:00,현대모비스,"조성환 현대모비스 사장 ""미래 모빌리티 플랫폼 제공""",0
2023-04-28 11:18:00,현대모비스,조성환 사장 “현대모비스 전동화·자율주행 고도화”,1
2023-04-28 11:02:00,현대모비스,조성환 현대모비스 사장 “기술은 인간을 위한 것…전동화·자율주행 고도...,0
2023-04-28 11:00:00,현대모비스,"조성환 모비스 사장, '빈 모터 심포지엄'서 강연…모빌리티 전략 구체...",0
2023-04-28 11:31:00,현대모비스,"""미래차 트렌드 선도""…현대모비스, 차량용 인포테인먼트 혁신",1
2023-04-28 11:02:00,현대모비스,"호조 이어갈 현대모비스 전략 ""SW+반도체 통합 플랫폼""",1
2023-04-28 11:01:00,현대모비스,"조성환 현대모비스 사장 ""미래모빌리티 플랫폼 제공""",0
2023-04-28 11:00:00,현대모비스,"현대모비스 사장 ""SW·반도체 통합플랫폼으로 모빌리티 혁신""",0
2023-04-27 16:36:00,현대모비스,현대·기아차 실적 잔치에 '왜 우리만?'...현대모비스 주주 아우성,2
2023-04-27 07:00:00,현대모비스,형님들 질주하는데…현대모비스 주가 '느릿느릿',1
2023-04-27 09:16:00,현대모비스,"증권가 ""현대모비스 수익성 부진 속 전동화사업 성장 기대""",1
2023-04-27 08:13:00,현대모비스,"현대모비스, 1분기 실적 시장 전망치 하회... 목표가 ↓-키움",2
2023-04-27 07:57:00,현대모비스,"현대모비스, 여전히 저평가…이익 모멘텀 여전 -현대차",1
2023-04-27 07:42:00,현대모비스,"현대모비스, 1Q 실적 시장 기대치 하회…물류비 하락으로 올해 이익↑",2
2023-04-26 17:52:00,현대모비스,"현대모비스, 1분기 영업이익 4181억원… 전년 동기 대비 8.1% 증...",1
2023-04-26 14:31:00,현대모비스,현대모비스 1분기 매출 30%↑…전동화·고부가 부품 공급 확대,1
2023-04-26 10:41:00,현대모비스,"현대모비스, 1분기 영업익 4181억원…전년 대비 8.1%↑",1
2023-04-26 10:29:00,현대모비스,"현대모비스, 1분기 영업이익 4181억원..전년 比 8.1%↑",1
2023-04-26 10:06:00,현대모비스,"전기차가 견인…현대모비스, 1분기 영업익 전년比 8.1%↑",1
2023-04-26 15:19:00,현대모비스,"쑥쑥 성장하는 현대모비스, 매출 ·영업익 동반 상승",1
2023-04-26 11:32:00,현대모비스,"현대모비스, 매출 14조6670억...전년比 30％↑",1
2023-04-26 10:32:00,현대모비스,"현대모비스, 1분기 실적 호조…전동화 매출 76%↑",1
2023-04-26 10:24:00,현대모비스,현대모비스 1분기 매출 14.6조원…전년대비 29.7%↑(종합),1
2023-04-26 10:09:00,현대모비스,현대모비스도 1분기 호실적…'전동화 핵심부품' 잘 나가네,1
2023-04-26 10:09:00,현대모비스,"현대모비스, 1분기 매출 14조6670억원…전년比 30％↑ ‘친환경차...",1
2023-04-26 10:06:00,현대모비스,"현대모비스, 1분기 영업익 4181억…전동화 매출 76% 급증",1
2023-04-26 13:56:00,현대모비스,"현대모비스, 27일 기업설명회 개최",0
2023-04-26 10:39:00,현대모비스,"현대모비스, 1분기 영업익 4181억…전년비 8% 증가 [주목 e공시]",1
2023-04-26 10:23:00,현대모비스,"현대모비스, 1분기 영업익 4181억원…전년비 8.1%↑",1
2023-04-26 10:10:00,현대모비스,"현대모비스, 1분기 영업익 4181억…전년비 8.1% ↑",1
2023-04-26 10:09:00,현대모비스,[속보]현대모비스 1분기 영업익 4181억원...전년比 8.1%,1
2023-04-25 10:08:00,현대모비스,시가총액 상위종목 혼조세…현대차·현대모비스 동반 강세,1
2023-04-25 09:50:00,현대모비스,"[특징주]모베이스전자, 현대모비스의 스텔란티스 BMS 공급 수혜에 17...",1
2023-04-24 14:16:00,현대모비스,"LGD·삼성디스플레이, 車 부품 ‘큰 손’ 현대모비스 물량 수주 경쟁",1
2023-04-24 10:00:00,현대모비스,"[영상] ‘게걸음 평행주차’ 세계 최초 성공 현대모비스, 주가 52주 ...",1
2023-04-23 22:25:00,현대모비스,"게걸음·제로턴 자유자재…현대모비스, 'e-코너' 시연",0
2023-04-23 14:36:00,현대모비스,"[영상]게처럼 옆으로 주차…현대모비스, 일반도로 주행 성공",0
2023-04-23 13:02:00,현대모비스,수평주차제자리 회전…현대모비스 ‘e-코너’ 일반도로 달리다,0
2023-04-23 13:01:00,현대모비스,"현대모비스, 'e-코너 시스템' 실증차 일반도로 주행 성공",0
2023-04-23 18:20:00,현대모비스,현대모비스 '게걸음 車' 일반도로 주행 성공,1
2023-04-23 15:45:00,현대모비스,"""이젠 게걸음·제자리 회전 가능"" 현대모비스 혁신 기술 공개",1
2023-04-23 15:07:00,현대모비스,"“車가 게처럼 달리네”…현대모비스, 실증차 일반도로 주행 성공",0
2023-04-23 13:00:00,현대모비스,"현대모비스 '게걸음·제자리 회전' 기술車, 일반도로 주행 성공",1
2023-04-23 15:58:00,현대모비스,"현대모비스, 미래차 특허권 제공 … R&D 협력 강화",1
2023-04-23 14:36:00,현대모비스,"현대모비스, e-코너 시스템 적용한 '아이오닉5' 주행 영상 공개",1
2023-04-23 13:07:00,현대모비스,"현대모비스, e-코너 시스템 적용한 '아이오닉5' 주행 영상 공개",1
2023-04-19 17:59:00,현대모비스,"현대모비스 ""中 10억弗 수주목표""…전기차 최적화 섀시 플랫폼 공개",1
2023-04-19 16:03:00,현대모비스,"'신기술 무장' 현대모비스, 중국 첫 10억불 수주 겨냥",1
2023-04-19 15:53:00,현대모비스,"현대모비스, 상하이 모터쇼 참가…“中시장 10억 달러 수주 목표”",1
2023-04-19 15:38:00,현대모비스,모비스 “中서 10억달러 수주”···BYD 등 현지업체 적극 공략,1
2023-04-19 15:01:00,현대모비스,"현대모비스, 중국서 1조원 수주 플랜 가동...""현대차 의존도 낮추자...",1
2023-04-19 15:01:00,현대모비스,"""올해 中수주 10억불 목표"" 현대모비스, 상하이 모터쇼 출격",1
2023-04-19 15:00:00,현대모비스,"현대모비스, 상하이 모터쇼 참가…""신 고객가치 창출""",1
2023-04-19 15:00:00,현대모비스,"현대모비스, 상하이 모터쇼 참가…""中시장 10억달러 수주 목표""",1
2023-04-19 17:56:00,현대모비스,"현대모비스 ""올 中시장서 1兆 수주""",1
2023-04-19 17:11:00,현대모비스,"현대모비스, 상하이 모터쇼 참가",0
2023-04-19 17:07:00,현대모비스,"현대모비스, 상하이 모터쇼 참가",0
2023-04-19 15:01:00,현대모비스,"현대모비스, 신기술 24종 선봬…올 中 시장서 10억弗 수주 목표",1
2023-04-19 15:01:00,현대모비스,"현대모비스, 상해모터쇼 참가..올해 10억달러 수주 목표",1
2023-04-19 15:00:00,현대모비스,"""BMW·BYD 우리 고객으로""…현대모비스, 상해 모터쇼서 수주 미팅",0
2023-04-17 16:25:00,현대모비스,"""롤러블 디스플레이·엠브레인까지""..현대모비스, 미래차 기술 혁신 박차",1
2023-04-17 13:00:00,현대모비스,"내비 화면 돌돌 말려 '쏙'…현대모비스, 차량용 롤러블 디스플레이",0
2023-04-17 16:25:00,현대모비스,"현대모비스, SW인재 육성…대학생 '모빌리티 해커톤' 개최",0
2023-04-17 15:50:00,현대모비스,"현대모비스, 세계 첫 ‘돌돌 말리는’ 車디스플레이 개발",1
2023-04-17 14:39:00,현대모비스,"사라졌다 나타났다…현대모비스, 차량용 롤러블 디스플레이 세계 최초 개발",1
2023-04-17 13:15:00,현대모비스,"현대모비스, 차량용 롤러블 디스플레이 세계 최초 개발",1
2023-04-17 13:12:00,현대모비스,"현대모비스, 차량용 롤러블 디스플레이 세계 최초 개발",1
2023-04-17 13:00:00,현대모비스,"현대모비스, 세계 첫 차량용 롤러블 디스플레이 개발",1
2023-04-17 13:00:00,현대모비스,"현대모비스, 차량용 롤러블 디스플레이 세계 최초 개발",1
2023-04-12 14:52:00,현대모비스,"특허청, 현대모비스 전기자동차용 구동 모듈 제조공장 방문",1
2023-04-11 08:52:00,현대모비스,"삼성증권 ""현대모비스 등 부품주, 현대차 성장 수혜…목표가↑""",1
2023-04-11 08:06:00,현대모비스,"현대모비스, A/S 회복에 中 손익분기 달성 기대 -키움",1
2023-04-11 07:47:00,현대모비스,"""현대모비스, 본업 정상화 확인 구간…부품 업종 최선호주""-키움",1
2023-04-10 09:08:00,현대모비스,"현대모비스, 1Q 호실적 전망... A/S·전동화 개선 기대-다올",1
2023-04-10 09:07:00,현대모비스,"현대모비스, 1분기 어닝 서프라이즈 기대 - 다올",1
2023-04-07 15:37:00,현대모비스,"현대모비스, 26일 기업설명회",0
2023-04-07 15:37:00,현대모비스,"현대모비스, 10일 해외 기업설명회",0
2023-04-04 17:45:00,현대모비스,"현대모비스, BM 혁신으로 '미래 모빌리티' 선도한다",1
2023-04-01 08:00:00,현대모비스,"조성환 모비스 사장, '빈모터심포지엄'서 '모빌리티 미래' 연설",0
2023-03-30 17:31:00,현대모비스,현대모비스의 자율주행차 캐빈,1
2023-03-28 18:24:00,현대모비스,조성환 현대모비스 사장의 특명… 글로벌 수주 총력전,1
2023-03-28 14:08:00,현대모비스,조성환 현대모비스 사장의 특명…글로벌 수주 확대 총력전,1
2023-03-28 16:17:00,현대모비스,"""모빌리티 기업으로 거듭날 것""…현대모비스, 전략적 투자 강화한다",1
2023-03-28 14:38:00,현대모비스,"현대모비스, 29일 기업설명회",0
2023-03-28 06:05:00,현대모비스,[2022년 법인세 분석] 현대모비스 성장했지만....법인세 줄어 무슨...,2
2023-03-27 13:17:00,현대모비스,"크랩주행·360도 회전까지…현대모비스, '미래형 PBV' 국내 첫 공개",1
2023-03-27 11:03:00,현대모비스,"현대모비스, '2023 서울모빌리티쇼' 참가",0
2023-03-27 11:00:00,현대모비스,"현대모비스 미래 자동차 기술 11종, 서울모빌리티쇼서 본다",0
2023-03-27 11:00:00,현대모비스,"현대모비스, 서울모빌리티쇼에서 '게걸음 자동차' 공개",1
2023-03-27 11:02:00,현대모비스,"현대모비스, 미래형 PBV ‘엠비전 TO·HI’ 서울모터쇼서 공개",1
2023-03-27 11:01:00,현대모비스,"현대모비스, 서울모빌리티쇼 참가…""역대 최대 규모""",1
2023-03-27 11:01:00,현대모비스,'360도 회전하는 자동차 국내 첫선'..현대모비스 PBV 서울모빌리...,1
2023-03-27 11:01:00,현대모비스,"게걸음치는 자율주행차 전시..현대모비스, 서울모빌리티쇼서 혁신기술 공...",0
2023-03-27 11:00:00,현대모비스,"현대모비스, 미래형 자율주행 콘셉트카 공개",1
2023-03-27 09:43:00,현대모비스,"'현대모비스=車 부품사'라는 편견은 버려…""이런 것도?""",0
2023-03-26 16:04:00,현대모비스,"현대모비스, IVI 혁신…미래차·자율주행 트렌드 이끈다",1
2023-03-23 15:52:00,현대모비스,"현대모비스, 차세대 전기차 핵심 기술 '4륜 독립구동 인휠' 개발",1
2023-03-22 16:47:00,현대모비스,"정의선 회장, 현대모비스 사내이사 재선임",0
2023-03-22 15:45:00,현대모비스,"정의선, 현대모비스 사내이사 재선임…조성환 사장 ""모빌리티 시장 선도...",0
2023-03-22 14:53:00,현대모비스,"정의선, 현대모비스 사내이사 재선임…주총서 의결",0
2023-03-22 14:11:00,현대모비스,"정의선, 현대모비스 주총서 사내이사 재선임",0
2023-03-22 13:33:00,현대모비스,조성환 현대모비스 대표 “모빌리티 플랫폼 프로바이더 도약” 공언,0
2023-03-22 11:14:00,현대모비스,"현대모비스 정의선·한진칼 조원태, 사내이사 재선임",0
2023-03-22 11:02:00,현대모비스,정의선 모비스·조원태 한진칼 사내이사 재선임…“사업 내실 다진다”,0
2023-03-21 07:20:00,현대모비스,"현대모비스, 물류비 감소로 이익 개선 전망-하나증권",1
2023-03-20 11:13:00,현대모비스,"현대모비스, 제자리 회전 ‘인휠 시스템’ 개발",1
2023-03-19 18:23:00,현대모비스,"""모빌리티·로봇 원천기술 확보하자""... 현대차·기아·모비스 특허출원 ...",1
2023-03-19 17:14:00,현대모비스,"""미래차 주도"" 현대차·기아·모비스, 1년새 특허 확 늘었다",1
2023-03-19 17:17:00,현대모비스,"<사진>""車가 꽃게처럼 옆으로 주행"" 현대모비스, 전기차 혁신 인휠시스...",0
2023-03-19 13:02:00,현대모비스,제자리에서 도는 전기차 나온다…현대모비스 ‘인휠 시스템’ 개발,0
2023-03-19 13:01:00,현대모비스,"전기모터가 바퀴 안에..현대모비스, 인휠시스템 기술 개발",1
2023-03-19 13:00:00,현대모비스,"현대모비스, '인휠 시스템' 신기술 개발…""모터를 자동차 바퀴로""",1
2023-03-19 13:00:00,현대모비스,차 바퀴로 들어간 전기모터…현대모비스 '인휠 시스템' 개발,1
2023-03-18 11:01:00,현대모비스,"현대모비스, 자회사 지아이티 지분율 상승한 이유는? [이코노 리포트]",0
2023-03-16 18:32:00,현대모비스,"‘미래기술 잡아라’..현대모비스, 미래차 스타트업 투자 박차",0
2023-03-15 17:10:00,현대모비스,"정의선 회장, 지난해 연봉 106억 수령…현대차 70억·모비스 36억",0
2023-03-14 19:46:00,현대모비스,"정의선, 지난해 현대모비스에서 연봉 36억원 수령",0
2023-03-14 19:05:00,현대모비스,정의선 연봉은 얼마?…지난해 현대모비스서 36억원 받아,0
2023-03-14 18:01:00,현대모비스,"정의선, 지난해 현대모비스서 연봉 36억 받아...상여만 11억",0
2023-03-14 17:43:00,현대모비스,"정의선 회장, 현대모비스 연봉 36억원…상여 11억원",0
2023-03-14 16:58:00,현대모비스,"정의선, 작년 현대모비스서 연봉 36억2천500만원 받아",0
2023-03-14 16:46:00,현대모비스,"정의선 회장, 지난해 현대모비스서 연봉 36억 받았다",0
2023-03-11 08:49:00,현대모비스,"[영상] 현대모비스, 英 스타트업 공동투자…‘AR HUD’ 뭐길래? [...",0
2023-03-10 17:40:00,현대모비스,안전부품 경쟁력 높였다…현대모비스 '에어백 기술' 호평,1
2023-03-09 18:08:00,현대모비스,현대모비스 新기술 에어백 美 충돌안전 테스트서 ‘만점',1
2023-03-09 13:37:00,현대모비스,'美에서 만점' 현대모비스 新기술 에어백,1
2023-03-09 11:45:00,현대모비스,"현대모비스 ‘머리 보호 에어백’, 美테스트 만점",1
2023-03-09 11:02:00,현대모비스,"현대모비스 ‘머리 회전 방지 에어백’, 美 충돌테스트 만점",2
2023-03-09 11:00:00,현대모비스,"현대모비스, '머리 에어백' 美 NHTSA 테스트 만점",1
2023-03-09 11:00:00,현대모비스,美가 인정한 안전성…현대모비스 '신개념 에어백' 충돌테스트 만점,2
2023-03-09 11:01:00,현대모비스,"현대모비스, 에어백 기술 고도화로 미래모빌리티 안전 혁신",1
2023-03-09 11:00:00,현대모비스,"현대모비스, 미래차 에어백 신기술 개발 박차…""안전혁신 선도""",1
2023-03-07 17:23:00,현대모비스,"KBI동국실업, 현대모비스 최우수 협력사 선정",1
2023-03-07 12:10:00,현대모비스,"KBI동국실업, 현대모비스 '최우수 협력사' 선정",1
2023-03-07 10:28:00,현대모비스,"KBI동국실업, 현대모비스 파트너스데이 대상 수상",1
2023-03-07 10:27:00,현대모비스,"KBI동국실업, ‘현대모비스 파트너스데이’ 대상",0
2023-03-06 11:19:00,현대모비스,현대모비스 ‘차고 자동조절시스템’ 개발,1
2023-03-05 18:15:00,현대모비스,"현대모비스, 차량 높이 60㎜까지 자동조절 시스템 개발",1
2023-03-05 13:01:00,현대모비스,"현대모비스, ‘차량 높이 자동조절시스템’ 개발…“배터리 보호승하차 편...",1
2023-03-05 13:01:00,현대모비스,"“방지턱 긁힘 NO” 현대모비스, ‘차량 높이 자동조절’ 시스템 개발",1
2023-03-05 13:00:00,현대모비스,"""험로에서 스스로 높아지는 車"" 현대차·모비스 공동개발",1
2023-03-05 13:00:00,현대모비스,"현대모비스 '차량 높이 자동조절시스템' 개발…""전기차·PBV 겨냥""",1
2023-03-05 13:38:00,현대모비스,"""짐 실을 때 차 높이 낮아진다""…현대모비스, 높이조절 시스템 개발",0
2023-03-05 13:31:00,현대모비스,"현대모비스, 현대차와 車 높이 자동조절시스템 개발",1
2023-03-05 13:02:00,현대모비스,"60㎜ 올렸다 내렸다…현대모비스, 차량 높이 자동조절 시스템 개발",1
2023-03-01 08:40:00,현대모비스,"100만원 농성 언제까지?…모비스 노조, 왜 회의실 점거했나",2
2023-02-27 15:58:00,현대모비스,"""SW 역량 강화"" 현대모비스, 대학생 모빌리티 경진대회",0
2023-02-27 11:59:00,현대모비스,"""SW 경쟁력 높이자"" 모비스, 대학생 해커톤 개최",0
2023-02-27 11:51:00,현대모비스,"현대모비스, 대학동아리 초청 ‘모빌리티 SW해커톤’",0
2023-02-27 11:06:00,현대모비스,"현대모비스, 대학생 대상 '모빌리티 SW 해커톤' 개최",0
2023-02-27 11:03:00,현대모비스,"“모빌리티 인재 양성”..현대모비스, 대학생 대상 ‘SW 해커톤’ 개...",0
2023-02-27 11:01:00,현대모비스,"현대모비스, 대학생 동아리 ‘모빌리티 SW 해커톤’ 성료",0
2023-02-27 11:00:00,현대모비스,"현대모비스, 대학생 대상 '모빌리티 SW 해커톤' 개최",0
2023-02-27 11:00:00,현대모비스,"현대모비스, 대학생 '모빌리티 SW 해커톤' 개최",0
2023-02-26 16:01:00,현대모비스,"현대모비스, 협력사 맞춤형 관리 통해 ESG경영 도와",0
2023-02-24 11:14:00,현대모비스,"[특징주]모비스, 빅사이언스 제어로 확보한 AI기술…세계 최고수준 부각",1
2023-02-23 16:50:00,현대모비스,현대모비스 노조 본사 점거 지속…성과급 요구 시위 이어간다,2
2023-02-23 16:43:00,현대모비스,"모비스 노조의 '생떼'…""특별격려금 적다 현대차만큼 달라""",2
2023-02-22 20:30:00,현대모비스,항의시위 벌이는 현대모비스 노조,2
2023-02-22 20:30:00,현대모비스,항의시위 벌이는 현대모비스 노조,2
2023-02-22 20:30:00,현대모비스,"현대모비스 노조, 현대차보다 적은 격려금에 항의시위",2
2023-02-22 20:30:00,현대모비스,"현대모비스 노조, 현대차보다 적은 격려금에 항의시위",2
2023-02-22 20:30:00,현대모비스,"현대모비스 노조, 현대차보다 적은 격려금에 항의시위",2
2023-02-22 13:53:00,현대모비스,"400만원 안줘서…현대모비스 노조 ""격려금 300만원 반납""",2
2023-02-22 10:34:00,현대모비스,"현대모비스 노조, 현대차보다 적은 격려금에 2시간 항의시위(종합)",2
2023-02-22 09:55:00,현대모비스,"""격려금 더 달라""…현대모비스 노조, 본사서 항의 시위",2
2023-02-22 11:06:00,현대모비스,"""현대차보다 적다""…현대모비스 노조, 격려금 불만에 본사 점거농성",2
2023-02-22 09:59:00,현대모비스,“100만원 더 달라” 현대모비스 노조..사장실 앞까지 점거,2
2023-02-22 09:13:00,현대모비스,"“현대차보다 격려금 적다”…현대모비스 노조, 본사 점거농성",2
2023-02-22 08:07:00,현대모비스,"현대모비스 노조, 현대차보다 적은 격려금에 본사 점거농성",2
2023-04-26 10:09:00,현대모비스,현대모비스도 1분기 호실적…'전동화 핵심부품' 잘 나가네,1
2023-04-26 10:09:00,현대모비스,"현대모비스, 1분기 매출 14조6670억원…전년比 30％↑ ‘친환경차...",1
2023-04-26 10:06:00,현대모비스,"현대모비스, 1분기 영업익 4181억…전동화 매출 76% 급증",1
2023-04-26 10:09:00,현대모비스,[속보]현대모비스 1분기 영업익 4181억원...전년比 8.1%,1
2023-04-26 10:06:00,현대모비스,"전기차가 견인…현대모비스, 1분기 영업익 전년比 8.1%↑",1
2023-04-25 10:08:00,현대모비스,시가총액 상위종목 혼조세…현대차·현대모비스 동반 강세,1
2023-04-25 09:50:00,현대모비스,"[특징주]모베이스전자, 현대모비스의 스텔란티스 BMS 공급 수혜에 17...",1
