날짜,종목명,기사제목,감정상태
2023-06-01 10:41:00,카카오뱅크,카카오뱅크 26주 적금 넣고 카카오웹툰 캐시 혜택까지,0
2023-06-01 10:28:00,카카오뱅크,"카카오뱅크, '26주 적금 with 카카오웹툰' 출시",1
2023-06-01 10:27:00,카카오뱅크,"카카오뱅크, '26주적금 with 카카오웹툰' 출시…""저축하며 웹툰 ...",1
2023-06-01 17:44:00,카카오뱅크,年4.35% 한투證 발행어음 카카오뱅크서 거래하세요,0
2023-06-01 14:29:00,카카오뱅크,"한투증권, 카카오뱅크와 발행어음 거래서비스 출시",1
2023-06-01 10:20:00,카카오뱅크,카뱅에서 발행어음 투자하면 연 4.35% 특판 금리 제공,0
2023-06-01 10:07:00,카카오뱅크,"""연 4.35% 한투 발행어음, 카카오뱅크 앱에서 투자하세요""",0
2023-06-01 09:41:00,카카오뱅크,카카오뱅크 앱에서 4.35% 한투 발행어음 투자 가능해진다,0
2023-06-01 09:10:00,카카오뱅크,"카카오뱅크, 한국투자증권 발행어음 투자 출시",1
2023-06-01 09:10:00,카카오뱅크,"""약속한 수익 받기""…한국투자증권, 카카오뱅크서 '발행어음' 판다",0
2023-06-01 08:47:00,카카오뱅크,"""카카오뱅크로 발행어음 거래""…한투증권, 카뱅과 서비스 출시",1
2023-06-01 08:44:00,카카오뱅크,"카카오뱅크, 한투증권과 ‘약속한 수익 받기’ 서비스 출시",1
2023-06-01 08:11:00,카카오뱅크,"카카오뱅크, 한국투자증권과 ‘약속한 수익 받기’ 서비스 개시",1
2023-06-01 11:27:00,카카오뱅크,한투증권 발행어음 카카오뱅크 앱서 거래,0
2023-06-01 09:16:00,카카오뱅크,"한국투자증권, 카카오뱅크 발행어음 거래서비스 출시",1
2023-06-01 09:01:00,카카오뱅크,"한국투자증권, 카카오뱅크 발행어음 거래서비스 출시",1
2023-06-01 08:41:00,카카오뱅크,"한국투자증권, 카카오뱅크와 맞손..""발행어음 확대""",0
2023-06-01 08:31:00,카카오뱅크,"한국투자증권, '연 4.35%' 카카오뱅크 발행어음 특판",0
2023-06-01 08:17:00,카카오뱅크,"한국투자증권, 카카오뱅크 발행어음 거래서비스 출시",1
2023-05-31 17:52:00,카카오뱅크,카카오뱅크 '2023 대한민국 모바일 대상' 인터넷뱅킹 최우수,1
2023-05-31 15:43:00,카카오뱅크,"""올리브영 할인 받으면서 저금하세요"" 카카오뱅크 '올리브영과 26일저금...",0
2023-05-31 14:46:00,카카오뱅크,"카카오뱅크, 청소년 위한 '올리브영과 26일저금' 출시",1
2023-05-31 12:47:00,카카오뱅크,"카카오뱅크, 청소년 전용 '올리브영과 26일저금' 선봬",0
2023-05-31 11:07:00,카카오뱅크,"카카오뱅크, 청소년 전용 '올리브영과 26일저금' 출시",1
2023-05-31 10:31:00,카카오뱅크,"카카오뱅크, 청소년 고객 위한 '올리브영과 26일저금' 출시",1
2023-05-31 14:47:00,카카오뱅크,"카카오뱅크, 신용대출 갈아타기 서비스 출시…""5분이면 신청""",1
2023-05-31 11:19:00,카카오뱅크,"카카오뱅크, 대출이동제 취지 맞춰 '신용대출 갈아타기 '서비스 출시",1
2023-05-31 09:39:00,카카오뱅크,"카카오뱅크, ‘신용대출 갈아타기’ 서비스 출시…“5분이면 대환 가능”",1
2023-05-31 09:15:00,카카오뱅크,"""5분이면 대환""…카카오뱅크 '신용대출 갈아타기' 시행",0
2023-05-30 18:02:00,카카오뱅크,"""성장성 우려 해소""…카뱅 줍줍한 외국인, 주가도 올랐다",0
2023-05-30 13:30:00,카카오뱅크,인터넷전문은행 5월 평판 결과 1위에 케이뱅크... 2위 카카오뱅크,1
2023-05-30 09:12:00,카카오뱅크,"카뱅·토스보다 먼저 미국 간 '이 스타트업'…""은행도 세워야죠"" [긱스...",0
2023-05-30 08:36:00,카카오뱅크,"메리츠證 ""카카오뱅크, 차별화된 대출 성장세…목표가 3.3만원""",1
2023-05-26 17:58:00,카카오뱅크,"1분기 중저신용자 대출 비중, 카뱅·토뱅 늘고 케뱅 줄어",0
2023-05-26 17:54:00,카카오뱅크,1분기 인뱅 중저신용자 신용대출 비중 '주춤'…카뱅·토스 증가(종합),0
2023-05-26 15:37:00,카카오뱅크,토뱅·카뱅 1분기 중저신용 비중↑,0
2023-05-26 15:36:00,카카오뱅크,"토스뱅크, 1분기 중저신용자 대출 비중 42%… 카뱅 26%, 케뱅 2...",0
2023-05-26 15:36:00,카카오뱅크,"카카오뱅크, 1분기 중·저신용 대출비중 25.7%…전분기比 0.3%p ...",0
2023-05-26 15:29:00,카카오뱅크,"카카오뱅크, 1분기 중·저신용 고객 신용대출 7708억원 공급",1
2023-05-26 15:27:00,카카오뱅크,"카카오뱅크, 1분기 중저신용자 신용대출 7708억 공급…전년比 23....",1
2023-05-25 14:00:00,카카오뱅크,"카카오뱅크, 개인사업자 보증서대출 출시… “모든 과정 비대면”",1
2023-05-25 13:34:00,카카오뱅크,"카뱅 개인사업자 보증서대출 선봬..""전 과정 비대면""",0
2023-05-25 11:05:00,카카오뱅크,"카카오뱅크, 100% 비대면 '개인사업자 보증서대출' 3종 출시",1
2023-05-25 11:02:00,카카오뱅크,여신 포트폴리오 다각화 나선 카뱅···'개인사업자 보증서대출' 출시,1
2023-05-25 10:57:00,카카오뱅크,"카카오뱅크, 개인사업자 보증서대출 출시…""전 과정 비대면""",1
2023-05-25 10:23:00,카카오뱅크,카카오뱅크 개인사업자 보증서대출 출시…“보증료 50% 지원”,1
2023-05-25 10:12:00,카카오뱅크,"카카오뱅크, 개인사업자 보증서대출 출시…보증료 50% 지원",1
2023-05-25 10:55:00,카카오뱅크,"카뱅, 개인사업자 보증서대출 선봬…연말까지 보증료 50% 지원",0
2023-05-25 10:10:00,카카오뱅크,"카뱅, 개인사업자 보증서대출 출시…연말까지 보증료 50% 지원",1
2023-05-25 10:00:00,카카오뱅크,"카카오뱅크, 개인사업자 보증서대출 출시",1
2023-05-24 17:53:00,카카오뱅크,"카카오뱅크, 세이프박스 '이자 바로 받기' 출시",1
2023-05-24 15:08:00,카카오뱅크,토뱅·케뱅 이어 카뱅도 ‘이자 바로 받기’ 서비스 출시,1
2023-05-24 11:40:00,카카오뱅크,카카오뱅크도 토스뱅크 따라 '이자 바로 받기' 서비스 출시,1
2023-05-24 10:01:00,카카오뱅크,"카카오뱅크, 세이프박스 '이자 바로 받기' 출시",1
2023-05-24 09:43:00,카카오뱅크,"카카오뱅크, 세이프박스 이자 바로 받기 서비스 출시",1
2023-05-24 09:16:00,카카오뱅크,"“원할 때마다 이자 수령할 수 있다”…카카오뱅크, 세이프박스 ‘이자 ...",0
2023-05-24 16:26:00,카카오뱅크,"카카오뱅크, AI·채팅·챗봇·대면 등 다양한 소통 채널",0
2023-05-24 13:37:00,카카오뱅크,"카카오뱅크, 파킹통장 ‘이자 바로 받기’ 서비스 출시",1
2023-05-24 12:09:00,카카오뱅크,"카카오뱅크, 세이프박스 ‘이자 바로 받기’ 출시…“원할 때 이자가 쏙...",1
2023-05-24 11:14:00,카카오뱅크,"“손꼽아 기다리니? 난 원할때 ‘쏙’”…카뱅, 연2.4% ‘이자바로받...",0
2023-05-24 10:21:00,카카오뱅크,"""원할 때 이자가 쏙""…카카오뱅크 세이프박스 '이자 바로 받기' 출시",1
2023-05-24 09:31:00,카카오뱅크,"""원할 때 이자 받을 수 있게"" 카카오뱅크, 세이프박스 '이자 바로 ...",0
2023-05-24 09:30:00,카카오뱅크,“원할 때 이자가 쏙”…카카오뱅크 세이프박스 ‘이자 바로 받기’ 출시,0
2023-05-24 09:12:00,카카오뱅크,"카카오뱅크, 파킹통장 '이자 바로 받기' 출시",1
2023-05-24 09:10:00,카카오뱅크,"카카오뱅크, 파킹통장 '이자 바로 받기' 출시",1
2023-05-23 17:37:00,카카오뱅크,"카뱅, 외국인·기관 매수에 강세",1
2023-05-23 16:34:00,카카오뱅크,'깜짝 실적' 카카오뱅크...외인도 미리 찜한다,1
2023-05-23 15:29:00,카카오뱅크,"카카오뱅크, '인뱅 최초' 하반기 펀드 서비스…본인가 신청",1
2023-05-22 17:40:00,카카오뱅크,카뱅·토뱅 손잡은 한투證 토큰증권 생태계 구축 속도,0
2023-05-22 16:25:00,카카오뱅크,"카카오뱅크, 청소년 고객 위한 '멜론과 26일저금' 출시",1
2023-05-22 14:42:00,카카오뱅크,"카카오뱅크, 인터넷은행 최초 온라인 펀드 판매 초읽기",0
2023-05-20 09:01:00,카카오뱅크,"""이번 주말 성수에서 만나"" 카카오뱅크, '모임 아지트' 29일까지 운...",0
2023-05-19 17:46:00,카카오뱅크,2주택자도 年3.5% '카뱅 주담대' 받는다,0
2023-05-19 15:35:00,카카오뱅크,카카오뱅크도 규제지역 다주택자 담보대출 행렬 동참,0
2023-05-19 15:10:00,카카오뱅크,"카카오뱅크, 서울 성수동에서 '모임 아지트' 이벤트 진행",0
2023-05-19 10:13:00,카카오뱅크,"[게시판] 카카오뱅크, 성수동서 '모임 아지트' 이벤트",0
2023-05-19 09:56:00,카카오뱅크,"카카오뱅크, 서울 성수동서 ‘모임 아지트’ 이벤트 진행",0
2023-05-18 12:32:00,카카오뱅크,"카카오뱅크, 인행 최초 국제표준 환경경영시스템 ‘ISO 14001’ 인...",1
2023-05-18 10:08:00,카카오뱅크,"카카오뱅크, '인터넷銀 최초'로 국제표준 환경경영시스템 'ISO 14...",1
2023-05-18 09:50:00,카카오뱅크,"카카오뱅크, 국제표준 환경경영시스템 'ISO 14001' 인증 획득",1
2023-05-18 09:35:00,카카오뱅크,"카카오뱅크, 국제표준 환경경영시스템 'ISO 14001' 인증 획득",1
2023-05-18 09:08:00,카카오뱅크,"카카오뱅크, 국제표준 환경경영시스템 ‘ISO 14001′ 인증 획득",1
2023-05-17 14:21:00,카카오뱅크,"카카오뱅크, 개인사업자 보증서 대출 선보여",0
2023-05-17 13:48:00,카카오뱅크,"카카오뱅크, 개인사업자 보증서 대출 25일 출시",1
2023-05-17 10:24:00,카카오뱅크,"카카오뱅크, 보증서 대출 출시…“보증료 50% 지원”",1
2023-05-17 09:47:00,카카오뱅크,"카카오뱅크, 신보중앙회와 맞손…“보증서 대출 고객에 보증료 50% 지...",0
2023-05-17 09:47:00,카카오뱅크,"카카오뱅크, 개인사업자 보증서대출 25일 출시…보증료 50% 지원",1
2023-05-17 09:38:00,카카오뱅크,"카카오뱅크, 개인사업자 보증서 대출 출시…보증료 지원",1
2023-05-17 09:35:00,카카오뱅크,"카카오뱅크, 개인사업자 보증서 대출 출시",1
2023-05-17 09:33:00,카카오뱅크,"카카오뱅크, 25일 개인사업자 보증서 대출 출시",1
2023-05-17 09:18:00,카카오뱅크,"카카오뱅크, 개인사업자 보증서 대출 25일 출시",1
2023-05-17 11:01:00,카카오뱅크,카카오뱅크 앱으로 '신보중앙회 대출'…보증료 50% 지원[중기소식],0
2023-05-17 10:01:00,카카오뱅크,"카카오뱅크, 신보중앙회와 ‘소상공인 상생금융 MOU’ 체결",1
2023-05-17 09:48:00,카카오뱅크,"""소상공인 보증료 50% 지원"" 카카오뱅크, 신보중앙회와 MOU",1
2023-05-17 09:42:00,카카오뱅크,"카카오뱅크·신보중앙회, 개인사업자 보증서대출 보증료 지원 MOU",1
2023-05-17 09:41:00,카카오뱅크,"'신용 낮은 소상공인도 OK'…카카오뱅크, 신용보증재단 보증서 대출 ...",0
2023-05-17 09:24:00,카카오뱅크,"카카오뱅크, 신보중앙회와 소상공인 상생금융 MOU 체결",1
2023-05-16 16:41:00,카카오뱅크,"기준금리보다 낮은 금리, 시중은행 주담대 빨아들이는 카뱅",0
2023-05-12 09:18:00,카카오뱅크,"‘혁신’의 카카오뱅크, 임원보수 ‘100억원’ 시대 열까?",0
2023-05-12 08:31:00,카카오뱅크,"금소연, '좋은 은행' 카카오뱅크 1위 선정...소비자는 KB국민은행",1
2023-05-10 14:18:00,카카오뱅크,"카카오뱅크, 종합소득세 신고 서비스 출시",1
2023-05-10 12:34:00,카카오뱅크,"카카오뱅크, ‘종합소득세 신고 서비스’ 오픈",0
2023-05-10 11:36:00,카카오뱅크,"카카오뱅크, 종합소득세 신고 서비스",0
2023-05-10 10:53:00,카카오뱅크,"카카오뱅크, 5월 ‘종합소득세 신고 서비스’ 오픈",0
2023-05-10 10:34:00,카카오뱅크,"[게시판] 카카오뱅크, 종합소득세 신고 서비스 출시",1
2023-05-10 10:13:00,카카오뱅크,‘앱에서 간편하게 조회’…카카오뱅크 ‘종합소득세 신고 서비스’ 운영,0
2023-05-10 09:39:00,카카오뱅크,"카카오뱅크, 종합소득세 신고 서비스 오픈",0
2023-05-10 09:37:00,카카오뱅크,"카카오뱅크 “5월 종합소득세 신고, 앱에서 간편하게 처리하세요""",0
2023-05-10 09:33:00,카카오뱅크,"카카오뱅크, 종합소득세 신고 서비스 오픈",0
2023-05-08 20:20:00,카카오뱅크,"카뱅, 코인원 '실명계좌 재계약' 실사 돌입…오늘부터 양일간 진행",1
2023-05-08 18:23:00,카카오뱅크,ADB 연차총회서 '셀카 인증' 기술 선보인 카카오뱅크,1
2023-05-08 16:37:00,카카오뱅크,"카카오뱅크, ADB 연차총회서 금융사기 예방 기술 선봬",0
2023-05-08 15:53:00,카카오뱅크,"카카오뱅크, ADB 연차총회서 '셀피 인증' 선봬",0
2023-05-08 12:15:00,카카오뱅크,"카카오뱅크, ADB 연차총회 전시 성료‥‘셀피 인증’ 기술은행 면모 ...",0
2023-05-08 10:08:00,카카오뱅크,"카카오뱅크, ADB 연차총회서 ‘셀피 인증’ 등 신기술 선보여",1
2023-05-08 09:50:00,카카오뱅크,"카뱅, ADB총회서 '셀피 인증' 기술은행 면모 선보여",1
2023-05-08 09:18:00,카카오뱅크,카카오뱅크 ADB 연차총회서 '셀피 인증' 등 기술은행 면모 선보여,0
2023-05-08 09:11:00,카카오뱅크,카카오뱅크 ‘셀피 인증’ 기술…ADB서 ‘눈길’,1
2023-05-08 16:41:00,카카오뱅크,‘호실적’ 카뱅 놓고 엇갈리는 증권가…“리스크 개선” vs “팔아라”,1
2023-05-08 11:18:00,카카오뱅크,신용대출 이자 가장 낮은 은행은 카뱅,0
2023-05-07 17:40:00,카카오뱅크,카뱅 '뒷돈 상장 논란' 코인원 정기실사,2
2023-05-06 08:32:00,카카오뱅크,"""카카오뱅크, 많이 빠졌다...단기 트레이드 적합""",0
2023-05-05 07:28:00,카카오뱅크,"10대 고객 유치 나선 인터넷은행…카뱅 ""연내 대상 연령 확대""",0
2023-05-04 15:38:00,카카오뱅크,"카카오뱅크, 깜짝 실적에도 주가 하락…""부채↑·비용부담 우려""(종합)",2
2023-05-04 09:50:00,카카오뱅크,"카카오뱅크, 깜짝실적에도 주가 울상…""부채↑·비용부담 우려""",2
2023-05-04 09:31:00,카카오뱅크,"한화증권, 카카오뱅크 투자의견 매도…""부채 증가로 비용 부담""",2
2023-05-04 09:30:00,카카오뱅크,"[특징주]카카오뱅크, 어닝 서프라이즈 다음날 ‘매도’ 시그널…4%대↓",1
2023-05-04 09:06:00,카카오뱅크,"카카오뱅크, 어닝 서프라이즈에도…‘팔아라’-한화",1
2023-05-04 08:23:00,카카오뱅크,"한화證 “카카오뱅크, 초과 조달 부담… 투자의견 매도”",2
2023-05-04 07:52:00,카카오뱅크,"카카오뱅크, 초과 조달 부담 지속...매도(SELL) 유지-한화證",2
2023-05-04 07:33:00,카카오뱅크,"카카오뱅크, 차별화한 성장세…플랫폼 가치 제고 기대-하나증권",1
2023-05-03 18:21:00,카카오뱅크,카카오뱅크 1분기 순익 1019억 '역대 최고',1
2023-05-03 16:03:00,카카오뱅크,"대출 늘린 카카오뱅크, '역대 최대' 성적표",1
2023-05-03 15:48:00,카카오뱅크,"'인터넷은행 맏형' 카카오뱅크, 1분기 순익 '1019억원' 역대 최...",1
2023-05-03 14:07:00,카카오뱅크,"카뱅, 역대 최대 순익…""저금리 공급, 포트폴리오 다각화""",1
2023-05-03 08:43:00,카카오뱅크,"카카오뱅크, 1분기 순익 1019억…대출 몰리면서 '최대' 순익",1
2023-05-03 08:07:00,카카오뱅크,"카카오뱅크, 1분기 당기순익 1019억원…고객수 2000만명 돌파",1
2023-05-03 17:32:00,카카오뱅크,"카카오뱅크·대웅제약, 1분기 실적 '최고치' 찍었다",1
2023-05-03 09:05:00,카카오뱅크,'주담대' 엄청나게 팔았다…카카오뱅크 1분기 실적 사상 최대,1
2023-05-03 08:45:00,카카오뱅크,"카카오뱅크, 1분기 순익 1019억원 '역대 최대'...전년比 52....",1
2023-05-03 08:12:00,카카오뱅크,"카카오뱅크, 1분기 순익 1019억…전년比 52.5%↑",1
2023-05-03 16:21:00,카카오뱅크,"카카오뱅크, 분기 최대 실적 거뒀지만…연체율은 ‘고질병’",2
2023-05-03 14:47:00,카카오뱅크,"[IR종합]카카오뱅크 ""올해 대출 잔액 10% 중반대 성장할 것""",1
2023-05-03 09:21:00,카카오뱅크,"카카오뱅크 장 초반 급등…""분기 최대 실적 달성""[특징주]",1
2023-05-03 09:13:00,카카오뱅크,"카카오뱅크, 1분기 당기순이익 1019억원 ‘역대 최대’",1
2023-05-03 08:42:00,카카오뱅크,"카카오뱅크, 올해 1분기 순이익 1019억원… 중·저신용대출 공급은 ...",1
2023-05-03 08:41:00,카카오뱅크,"카카오뱅크, 1Q 영업익 ""분기 최대"" 1364억…전년比 54.3% ...",1
2023-05-03 08:34:00,카카오뱅크,"카카오뱅크, 1분기 영업익 1364억원…역대 최대 경신",1
2023-05-03 08:02:00,카카오뱅크,카카오뱅크 1분기 당기순익 1019억원…또 역대 최대 경신,1
2023-05-03 15:51:00,카카오뱅크,"카카오뱅크 ""연내 보금자리론 출시""",1
2023-05-03 13:57:00,카카오뱅크,주담대의 힘… 카뱅 분기 최대 실적,1
2023-05-03 12:33:00,카카오뱅크,"카카오뱅크 ""중신용자 중심 연체율 상승…고신용자 3~4배""",0
2023-05-03 11:39:00,카카오뱅크,"카카오뱅크 ""중신용자 중심으로 연체율 상승 추세""[컨콜]",1
2023-05-03 12:01:00,카카오뱅크,"카카오뱅크 ""올해 대출 성장률 10% 달성 가능성 높다""[컨콜]",1
2023-05-03 11:53:00,카카오뱅크,카카오뱅크 “커버리지 확대로 대출 성장 지속… 채권 자산 범위 확대”,1
2023-05-03 11:48:00,카카오뱅크,"카카오뱅크, 1분기 당기순익 1019억원…전년比 52.5%↑",1
2023-05-03 10:58:00,카카오뱅크,카카오뱅크 1분기 당기순이익 1019억원... '역대 최대',1
2023-05-03 11:40:00,카카오뱅크,"카카오뱅크 ""유동성 확보 위해 채권 자산 범위 확대""[컨콜]",1
2023-05-03 11:29:00,카카오뱅크,카뱅 ‘주담대’·카페이 ‘대환대출’·카카오금융 ‘대출’이 성장 열쇠,0
2023-05-03 09:54:00,카카오뱅크,"카뱅은 주담대, 카카오페이는 대환대출…카카오금융 ‘대출’이 성장 열쇠...",0
2023-05-03 10:14:00,카카오뱅크,“역대 최대 실적”...카카오뱅크 11% 급등,1
2023-05-03 09:57:00,카카오뱅크,'분기 최대 실적'에 카카오뱅크 6% 강세,1
2023-05-03 09:35:00,카카오뱅크,"분기 최대 실적 거뒀다…카카오뱅크 주가, 8%대 강세",1
2023-05-03 09:17:00,카카오뱅크,"[특징주] 카카오뱅크, 1분기 호실적에 10% 상승",1
2023-05-03 09:09:00,카카오뱅크,"[특징주] 카카오뱅크, 1분기 호실적에 장 초반 6% ↑",1
2023-05-03 09:35:00,카카오뱅크,"[특징주]카카오뱅크, 분기 기준 최대 실적 달성에 7.54% ↑",1
2023-05-03 09:10:00,카카오뱅크,"[특징주]카카오뱅크, 1분기 최대 실적 기록에 8%대↑",1
2023-05-03 09:17:00,카카오뱅크,예상치 웃돈 1분기 영업익…카카오뱅크 주가 강세,1
2023-05-03 08:36:00,카카오뱅크,"카카오뱅크, 1분기 영업익 1364억…전년비 54.3% 증가 [주목 e...",1
2023-05-03 08:22:00,카카오뱅크,"카카오뱅크, 1분기 영업익 1364억…전년비 54.3% ↑",1
2023-05-03 08:15:00,카카오뱅크,카카오뱅크 1분기 역대 최대 실적…여·수신 급성장,1
2023-05-03 08:09:00,카카오뱅크,"카카오뱅크, 1분기 순이익 1019억원…전년 대비 52.5%↑",1
2023-05-03 08:01:00,카카오뱅크,"카카오뱅크, 1분기 영업익 1364억…전년比 54.29%↑",1
2023-04-30 16:51:00,카카오뱅크,"카카오뱅크, 이공계 장애대학생 지원사업에 1억2000만원 기부",1
2023-04-30 15:28:00,카카오뱅크,"카카오뱅크, 장애대학생 진로 개발에 1억2400만원 기부",1
2023-04-30 12:05:00,카카오뱅크,"카카오뱅크, 이공계 장애대학생 지원…1억 2440만원 기부",1
2023-04-30 10:00:00,카카오뱅크,"카카오뱅크, 이공계 장애대학생 위한 '모두 프로젝트'…1억2000만원...",0
2023-04-30 10:00:00,카카오뱅크,"카카오뱅크, 이공계 장애대학생 진로개발 지원",0
2023-04-28 18:00:00,카카오뱅크,"카카오뱅크, 자립준비청년 금융교육 ‘모두의 자립’ 진행…1.6억 기부",0
2023-04-28 11:31:00,카카오뱅크,"카카오뱅크, 자립준비청년 금융교육 프로그램에 1억6000만원 기부",1
2023-04-28 09:58:00,카카오뱅크,"자립준비청년 금융교육 나선 카카오뱅크, 1억6000만원 기부",1
2023-04-28 09:48:00,카카오뱅크,"카카오뱅크, 자립준비청년 금융교육 지원",0
2023-04-28 09:43:00,카카오뱅크,"카카오뱅크, 자립준비청년 금융교육 지원…1억6000만원 기부",1
2023-04-28 09:38:00,카카오뱅크,"카카오뱅크, 자립준비청년 금융교육 위해 1.6억원 기부",1
2023-04-27 11:06:00,카카오뱅크,대환대출 블랙홀된 카카오뱅크,2
2023-04-27 07:43:00,카카오뱅크,"카카오뱅크, 주식매수권선택권 부여 주식주 변경",0
2023-04-26 17:38:00,카카오뱅크,카카오뱅크도 예금이자 원할때 받는다,0
2023-04-26 16:50:00,카카오뱅크,“원하는 날에 이자 땡겨요”…카뱅까지 참전,0
2023-04-26 16:51:00,카카오뱅크,“1금융권에서 가장 싸다” 대환대출 블랙홀된 카카오뱅크[머니뭐니],0
2023-04-24 11:18:00,카카오뱅크,"카카오뱅크, 'iF 디자인 어워드 2023' 본상 2관왕",1
2023-04-24 10:38:00,카카오뱅크,"카카오뱅크, 'iF 디자인 어워드'서 본상 수상",1
2023-04-24 10:32:00,카카오뱅크,"[게시판] 카카오뱅크, 'iF 디자인 어워드'서 본상 2개 받아",1
2023-04-24 09:10:00,카카오뱅크,"카카오뱅크, ‘iF 디자인 어워드 2023’ 본상 2관왕 달성",1
2023-04-23 18:04:00,카카오뱅크,"[단독]카뱅 ""청년 전월세 대출 심사 요건에 선순위 채권비율 포함 검토...",0
2023-04-23 17:58:00,카카오뱅크,"카뱅, 펀드판매 임박",0
2023-04-23 15:07:00,카카오뱅크,'펀드 판매하는 인뱅' 나올까...카카오뱅크 금투업 예비인가 증선위 ...,0
2023-04-23 11:23:00,카카오뱅크,"카카오뱅크, 금투업 예비인가 …'온라인 펀드 판매' 열리나",0
2023-04-23 10:32:00,카카오뱅크,"카카오뱅크, 금융투자업 예비 인가… 온라인 펀드 판매 첫 발",1
2023-04-23 10:17:00,카카오뱅크,"카카오뱅크, 금투업 예비인가…온라인 펀드 판매 첫 발",1
2023-04-23 07:55:00,카카오뱅크,"카카오뱅크, 금투업 예비인가…온라인 펀드 판매 초읽기",0
2023-04-22 06:02:00,카카오뱅크,"윤호영 카카오뱅크 대표, ‘금융-IT 융합 전문가’…‘진짜 실력’ 보여...",0
2023-04-20 14:47:00,카카오뱅크,"""5대 시중은행보다 낮네""...카뱅, '최저 3.57%' 주담대 특판 ...",0
2023-04-20 11:48:00,카카오뱅크,"카카오뱅크, 주택담보대출 특판…최저금리 연 3.57%",0
2023-04-20 10:56:00,카카오뱅크,카카오뱅크 주택담보대출 특판 실시…최저금리 연 3.57%,0
2023-04-20 10:03:00,카카오뱅크,"카카오뱅크, 주택담보대출 특판… 최저금리 연 3.57%",0
2023-04-20 10:01:00,카카오뱅크,카카오뱅크 주담대 특판…최저금리 연 3.57%,0
2023-04-20 09:59:00,카카오뱅크,"카카오뱅크, 최저 '연 3.57%주택담보대출' 1조원 규모 특판",0
2023-04-20 09:44:00,카카오뱅크,카카오뱅크 ‘주택담보대출 특판’ 실시…최저금리 연 3.57%,0
2023-04-20 09:22:00,카카오뱅크,카카오뱅크 주택담보대출 특판 실시 '최저금리 연 3.57%',0
2023-04-20 10:49:00,카카오뱅크,"은행들 떨고 있니…카뱅, 주담대 최저 3.57% 특판 내놨다",0
2023-04-20 09:56:00,카카오뱅크,"카뱅, 금융권 최저 연 3.57% 주담대 특판 실시",0
2023-04-20 09:20:00,카카오뱅크,"카카오뱅크, 최저 연 3.57% 주담대 특판 실시…“아파트부터 연립·...",0
2023-04-20 09:12:00,카카오뱅크,"카카오뱅크, 최저 3.57% 주담대 특판",0
2023-04-19 11:17:00,카카오뱅크,"카카오뱅크, NATO 주관 사이버 공격 방어 훈련 ‘락드쉴즈 2023’...",0
2023-04-19 10:04:00,카카오뱅크,NATO가 인정한 카뱅…세계 최대 사이버 방어 훈련 참여,0
2023-04-19 09:32:00,카카오뱅크,"카카오뱅크, 사이버 공격 방어 훈련 '락드쉴즈' 참여",0
2023-04-18 22:01:00,카카오뱅크,"(영상)카카오뱅크, 주택담보대출 대상 연립·다세대로 확대",0
2023-04-18 13:37:00,카카오뱅크,"카뱅 주담대 실행액, 1분기만 79% 성장…윤호영 “중저신용자 연체율...",0
2023-04-18 11:32:00,카카오뱅크,"카뱅 주담대, 연립·다세대주택도 적용",0
2023-04-18 10:32:00,카카오뱅크,"카카오뱅크, 연립·다세대도 주택담보대출 적용...최저 3.53%",0
