날짜,종목명,기사제목,감정상태
2023-06-02 08:48:00,LG,"SK증권 ""LG, 1분기가 저점, 상승 여력 충분…목표가↑""",1
2023-06-02 08:46:00,LG,"SK證 ""LG, CNS 가치 반영 시 주가 상승여력 충분…목표가 상향...",1
2023-06-02 08:35:00,LG,"""LG, CNS 가치 고려 시 상승여력 충분…목표가↑""-SK",1
2023-06-02 08:34:00,LG,"LG, 자회사 가치 고려하면 주가 상승 여력 충분…'매수' 의견-SK",1
2023-06-02 08:27:00,LG,"[클릭 e종목]""LG, 주가 저평가에 LG CNS IPO 기대감까지…...",1
2023-06-02 08:05:00,LG,"LG, LG CNS 호실적으로 실적 개선 기대감…목표가↑-SK",1
2023-06-01 10:09:00,LG,"LG, 'K-오페라' 앞세워 브라질서 부산엑스포 응원",0
2023-06-01 10:01:00,LG,"“LG가 부산엑스포 지지”…LG전자, 브라질서 부산엑스포 유치 홍보",0
2023-06-01 07:01:00,LG,"""애플카 협력설 꿈틀""…LG그룹 3총사, 전장사업 '날개'",1
2023-06-01 06:01:00,LG,"덩치 빠르게 키우는 LX, 과도한 LG 의존도는 숙제",0
2023-05-31 11:05:00,LG,"포스코 ‘스마트 제철소’, LG 기술로 더 똑똑해진다",0
2023-05-31 10:00:00,LG,"LG전자, 'LG 스탠바이미(StanbyME) Go' 출시",1
2023-05-31 10:00:00,LG,"LG전자, 'LG 스탠바이미(StanbyME) Go' 출시",1
2023-05-31 10:00:00,LG,"LG전자, 'LG 스탠바이미(StanbyME) Go' 출시",1
2023-05-31 10:00:00,LG,"LG전자, 'LG 스탠바이미(StanbyME) Go' 출시",1
2023-05-31 09:42:00,LG,"日 '고독한 미식가'를 삼성·LG 스마트TV에서…뉴아이디, FAST 채...",0
2023-05-31 08:56:00,LG,“2026년 자율주행차 출시예상”…LG에 비추인 애플의 서광 [투자36...,1
2023-05-31 08:42:00,LG,"KB증권 ""LG그룹 전자계열사, 애플카 수혜 기대""",1
2023-05-30 16:41:00,LG,"LG유플, 청년 소상공인 지원하는 '2030 사장님' 프로모션 실시",0
2023-05-30 13:47:00,LG,주말 휴식처로 뜬다…LG·GS ‘스마트코티지’ 사업 협력,0
2023-05-30 11:01:00,LG,"LG전자·GS건설, 'LG 스마트코티지' 상품화 맞손",0
2023-05-30 13:15:00,LG,"LG전자·GS건설, ‘LG 스마트코티지’ 상품화 위해 손잡는다",0
2023-05-30 11:00:00,LG,'별장 하나 뚝딱'…LG 스마트가전 채운 조립식 주택 상품화 추진,0
2023-05-30 11:00:00,LG,"LG전자- GS건설, 'LG 스마트코티지' 상품화 협력",1
2023-05-30 11:00:00,LG,"LG전자- GS건설, 'LG 스마트코티지' 상품화 협력",1
2023-05-29 17:39:00,LG,"""TV를 우리 플랫폼으로"" 삼성·LG 불꽃튄다",0
2023-05-29 16:26:00,LG,"LG, '슈퍼스타트' 개최…미래 유니콘 발굴",0
2023-05-29 15:02:00,LG,"LG, 청년 AI 전문가 양성 'LG 에이머스' 3기 공모",0
2023-05-29 10:58:00,LG,LG가 50년만에 다시 뛰어든 이 시장…삼성도 가세,1
2023-05-28 19:20:00,LG,북미 '귀' 사로잡아라… 삼성-LG 사운드바 경쟁 가열,0
2023-05-28 19:16:00,LG,'AI 교육' LG 에이머스 3기 모집,0
2023-05-28 14:55:00,LG,"AI에 진심인 구광모의 LG, 꿈나무 양성에 앞장선다",0
2023-05-28 14:03:00,LG,"LG, 청년 AI전문가 양성 'LG 에이머스' 3기 모집",0
2023-05-28 10:03:00,LG,"LG, AI 전문가 프로그램 ‘에이머스’ 3기 모집",0
2023-05-28 10:01:00,LG,"LG, '청년 AI 전문가 양성' LG 에이머스 3기 모집",0
2023-05-28 10:00:00,LG,"LG, 청년 AI 전문가 키운다…'LG 에이머스' 3기 공개 모집",0
2023-05-28 10:00:00,LG,"LG, 청년 AI 전문가 교육 'LG 에이머스' 참가자 모집",0
2023-05-28 10:01:00,LG,삼성과 LG는 언제부터 라이벌?…'반세기 경쟁史' 톺아보기② [노우리의...,0
2023-05-27 13:01:00,LG,"LG 주주 英 실체스터, '우린 행동주의 펀드 아니다' [시그널]",0
2023-05-27 09:48:00,LG,"현대·LG 합작 美 배터리공장…""추가 보조금 없을 것""",1
2023-05-27 04:05:00,LG,"美조지아주 ""현대·LG 합작 배터리 공장에 추가 인센티브 없다""",0
2023-05-26 14:55:00,LG,[단독] LG전자도 사내망서 챗GPT 등 차단…자체 플랫폼 '엘지니' ...,0
2023-05-26 12:14:00,LG,[르포]LG는 삼성 찾고 SK는 포스코 노크…탄소중립 아이디어 나누자(...,0
2023-05-26 11:14:00,LG,LG ‘무드업 냉장고’ 호주 최대 빛 축제 홀리다,1
2023-05-26 10:02:00,LG,분위기 따라 색 바뀌는 LG 냉장고…호주 최대 빛 축제 홀리다,0
2023-05-26 10:59:00,LG,"현대차·LG, 5.7조원 美합작공장 확정…年 30만대분 배터리 만든다",1
2023-05-25 18:10:00,LG,"부산에 모인 삼성·LG·구글·엑스모빌... 최태원 ""기업, 탄소해결자 ...",0
2023-05-25 17:25:00,LG,"황현식 LG유플 대표, 제휴 매장 방문하며 소상공인 응원 나서",0
2023-05-25 15:51:00,LG,"풀충전 모드 LG·GS…구씨·허씨 가문, 신사업서 다시 손잡았다",0
2023-05-25 13:58:00,LG,"삼성·LG, ‘친환경 기술력’으로 세계를 주름잡다",1
2023-05-25 11:49:00,LG,"삼성·SK·LG, 기후산업국제박람회서 탄소중립 실천 방안 제시",0
2023-05-25 10:31:00,LG,"삼성·LG, 기후산업국제박람회서 '탄소중립 비전' 알린다",0
2023-05-25 11:01:00,LG,삼성·LG '탄소중립 실천' 미래 기술 선보인다,0
2023-05-25 10:41:00,LG,"삼성·LG, 기후산업국제박람회 참가…'미래 환경 가치 높인다'(종합)",0
2023-05-25 10:31:00,LG,"삼성·LG, 지구 지키는 솔루션 소개한다",0
2023-05-24 11:01:00,LG,"LG전자, 마이크로 LED 사이니지 'LG 매그니트' 글로벌 출시",1
2023-05-24 11:00:00,LG,"LG, 버추얼 프로덕션 최적화 마이크로 LED 사이니지 신제품 출시",1
2023-05-24 11:00:00,LG,"LG전자, 'LG 매그니트' 글로벌 출시",1
2023-05-24 11:00:00,LG,"LG전자, 'LG 매그니트' 글로벌 출시",1
2023-05-24 11:00:00,LG,마이크로 LED 사이니지 'LG 매그니트' 글로벌 출시,1
2023-05-24 11:00:00,LG,"LG전자, 'LG 매그니트' 글로벌 출시",1
2023-05-24 11:00:00,LG,'LG 매그니트로 가상의 배경도 실감나게',0
2023-05-24 11:00:00,LG,"LG전자, 'LG 매그니트' 글로벌 출시",1
2023-05-24 11:00:00,LG,마이크로 LED 사이니지 'LG 매그니트' 글로벌 출시,1
2023-05-24 10:33:00,LG,"대형 창문도 설치…LG전자, ‘LG 휘센 오브제컬렉션 엣지’ 출시",1
2023-05-24 10:01:00,LG,"LG, 창호형 에어컨 '휘센 오브제컬렉션 엣지' 신제품 출시",1
2023-05-24 10:00:00,LG,"LG전자, 2023년형 LG 휘센 오브제컬렉션 엣지 출시",1
2023-05-24 10:00:00,LG,"LG전자, 2023년형 LG 휘센 오브제컬렉션 엣지 출시",1
2023-05-24 10:00:00,LG,"LG전자, 2023년형 LG 휘센 오브제컬렉션 엣지 출시",1
2023-05-24 06:21:00,LG,"경쟁사와 격차 벌린 삼성·LG TV, 올레드로 맞붙는다",1
2023-05-23 18:59:00,LG,중소기업인대회 참석한 구광모 LG그룹 회장,0
2023-05-23 18:58:00,LG,중소기업인대회 참석한 구광모 LG그룹 회장,0
2023-05-23 17:50:00,LG,글로벌 TV 수요 위축에도…빛난 삼성·LG,1
2023-05-23 15:18:00,LG,LG유플 'U+비즈마켓' 통해 기업 대상 경영솔루션 할인,0
2023-05-23 13:00:00,LG,"삼성·LG, 차세대TV 특허 쉽게 쓴다…ETRI, 아반시 합류",1
2023-05-23 11:21:00,LG,"삼성, 글로벌 TV 판매 1위...LG는 올레드 TV 최강",1
2023-05-23 10:01:00,LG,"용돈 전송에 피싱 예방까지…LG 하이프라자, 시니어 스마트폰 교육",0
2023-05-23 09:14:00,LG,"[특징주]이노메트리, 배터리 검사 3D CT 장비로 진화…LG·삼성·S...",1
2023-05-22 18:05:00,LG,"LG디플, 사모채 강제상환 트리거 발동",0
2023-05-22 15:14:00,LG,"[fn마켓워치] LG디플, 사모채 강제상환 트리거 발동 …신용 리스크...",0
2023-05-22 17:40:00,LG,"""AI가 영감 주고 사람이 디자인""…LG-파슨스 'AI 실험'(종합)",0
2023-05-22 16:49:00,LG,삼성·LG가 생태계 보호에 앞장선 까닭,0
2023-05-22 11:55:00,LG,‘LG 구겐하임 어워드’ 첫 수상자에 딘킨스,1
2023-05-21 18:13:00,LG,'LG 구겐하임 어워드'첫 주인공은 스테파니 딘킨스,1
2023-05-21 10:28:00,LG,'AI의 차별' 경고한 딘킨스…'LG 구겐하임 어워드' 첫 수상자,1
2023-05-21 17:40:00,LG,"LG유플, 아동용 오리지널 콘텐츠 확대",1
2023-05-21 16:59:00,LG,'똑똑! 보이는 백과사전' LG유플 아이들나라 탑재,0
2023-05-21 14:16:00,LG,"AI 경고한 딘킨스, LG 구겐하임 어워드 ‘첫’ 수상자로",1
2023-05-21 12:13:00,LG,"'LG구겐하임 어워드' 수상 딘킨스 ""AI가 가져올 차별 우려...다...",1
2023-05-21 10:41:00,LG,기술과 예술의 만남 'LG 구겐하임 어워드' 첫 수상자는 스테파니 딘...,1
2023-05-21 10:10:00,LG,"""AI가 편견 유발""…딘킨스, LG 구겐하임 어워드 첫 수상",1
2023-05-21 10:01:00,LG,'LG 구겐하임 어워드' 첫 수상자 스테파니 딘킨스…'AI 차별 배제...,1
2023-05-21 10:01:00,LG,"기술·예술 후원 LG, ‘LG 구겐하임 어워드’ 첫 수상자 선정",1
2023-05-21 10:01:00,LG,"'LG 구겐하임 어워드' 첫 수상자 딘킨스…""기술·예술 융합은 기회""",1
2023-05-19 18:02:00,LG,"구광모, LG 성장전략 점검 ""미래 먹거리 실행방안 찾자""",0
2023-05-19 17:41:00,LG,LG 이달말까지 구광모 주재 전략보고회,0
2023-05-19 15:59:00,LG,LG그룹 상반기 사업보고회…20일 구본무 5주기는 조용한 추모로,0
2023-05-19 14:06:00,LG,"구광모, LG그룹 상반기 전략보고회 주재…중장기 사업 전략 살핀다",0
2023-05-19 13:52:00,LG,"전면 나선 LG 구광모 회장, 그룹 전략보고회 주재…고객·시장 분석",0
2023-05-19 10:40:00,LG,"“경영 불확실성 넘을 중장기 사업 점검” 구광모 회장, LG그룹 상반...",0
2023-05-19 10:19:00,LG,"구광모 LG그룹 회장, 성장전략 점검 '전략보고회' 돌입",0
2023-05-19 10:09:00,LG,"LG그룹, 구광모 주재 상반기 사업보고회…중장기 전략 점검(종합)",0
2023-05-19 14:48:00,LG,"구본무 회장 5주기…LG그룹, 올해도 '조용한 추모'",0
2023-05-19 10:08:00,LG,내일 故 구본무 회장 5주기... LG그룹 '조용한 추모',0
2023-05-19 09:11:00,LG,故 구본무 회장 5주기…LG그룹 별도행사 없이 '조용한 추모',0
2023-05-19 11:21:00,LG,“틈새 걱정 끝” LG 디오스 오브제컬렉션 냉장고,0
2023-05-19 10:02:00,LG,“틈새 걱정 끝” LG 디오스 오브제컬렉션 냉장고 신제품 27종 출시,1
2023-05-19 10:00:00,LG,"LG전자, 2023년형 LG 디오스 오브제컬렉션 냉장고 출시",1
2023-05-19 10:00:00,LG,"LG전자, 2023년형 LG 디오스 오브제컬렉션 냉장고 출시",1
2023-05-19 10:01:00,LG,'쿵' 닫거나 미처 못닫거나…이런 걱정 없앤 LG 냉장고 출시,1
2023-05-19 05:01:00,LG,"""디스플레이 1위 되찾자"" 삼성·LG 등 65조원 투자",1
2023-05-18 18:42:00,LG,LG ‘올레드 TV 캔버스’에 NFT 예술작품 수놓다,0
2023-05-18 10:01:00,LG,"LG전자, '캔버스 된 LG 올레드' 美 프리즈 아트페어 참가",0
2023-05-18 10:01:00,LG,"LG 올레드 TV, ‘프리즈 뉴욕’서 디지털 캔버스 되다",0
2023-05-18 09:59:00,LG,LG 올레드 TV로 만나는 예술 작품,0
2023-05-18 16:28:00,LG,‘통신사 결합상품’ 수수료 놓고…LG유플·대리점 법적 다툼 무슨 일,2
2023-05-18 15:50:00,LG,"LG유플, 한강대로서 31개 소상공인 매장과 멤버십 세일 축제 연다",0
2023-05-18 15:00:00,LG,"삼성·LG, 차세대 디스플레이에 65조 투자…우수인력 9천명 양성",1
2023-05-17 14:04:00,LG,"반려견 성향 알려준다...LG유플, 반려견 플랫폼 ‘포동’ 가입자 20...",0
2023-05-17 10:01:00,LG,"가전→의료기기→유리 파우더…무대 넓히는 LG, 향균 소재 신사업 시동",1
2023-05-17 08:51:00,LG,"LG헬로비전 헬로렌탈 ""제휴카드 쓰면 LG 에어컨 900원""",0
2023-05-17 08:15:00,LG,"[클릭 e종목]""LG전선아시아, 1Q 매출부진…목표가↓""",2
2023-05-16 18:21:00,LG,[마켓인]SK·LG·포스코…우량채 자금조달 러시,0
2023-05-16 18:03:00,LG,"삼성-LG OLED TV 협력 임박…""이르면 2분기 패널 공급""",1
2023-05-16 17:01:00,LG,"LG 슈퍼스타트, 서울창조경제혁신센터와 혁신 스타트업 지원",0
2023-05-16 11:23:00,LG,"LG 슈퍼스타트, 혁신 스타트업 모집…""협력 시너지 기대""",0
2023-05-16 10:01:00,LG,"“AI, 우주기술, 모빌리티 모여라”…LG 슈퍼스타트, 혁신 스타트업...",0
2023-05-15 17:45:00,LG,LG 'AI·바이오·클린테크' 다큐 한달새 150만 뷰,0
2023-05-15 14:41:00,LG,"LG유플, 얼굴·지문으로 음주 측정",0
2023-05-14 10:03:00,LG,"삼성·LG, 新사업 ‘헬스케어’로 전장 확대",1
2023-05-13 10:06:00,LG,LG 이어 삼성도?…투명 OLED 시장 '파이' 커질까,1
2023-05-13 09:01:00,LG,삼성과 LG는 언제부터 라이벌?…'반세기 경쟁史' 톺아보기① [노우리의...,0
2023-05-12 09:55:00,LG,"""불황에 장사없다""…SK·LG 그룹 컨트롤타워도 수익 급감",2
2023-05-12 09:40:00,LG,"아성다이소, LG유플 매장 방문시 5000원 상품권 증정",0
2023-05-12 09:19:00,LG,LG유플 매장가면 다이소 모바일 상품권 준다…유플위크 이벤트,0
2023-05-11 17:30:00,LG,"LG, 1분기 영업익 39% 감소…일부 계열사 부진",2
2023-05-11 17:07:00,LG,"LG, 전년比 매출·영업익 줄었다…""불황 속 자회사 이익감소 탓""(종...",2
2023-05-11 16:17:00,LG,"LG, 1분기 영업익 5049억…전년비 39% 감소 [주목 e공시]",2
2023-05-11 15:24:00,LG,"LG, 연결 1분기 영업익 5049억…전년比 39%↓",1
2023-05-11 15:18:00,LG,"LG, 1분기 영업익 5049억…전년비 39% ↓",1
2023-05-25 10:31:00,LG,"삼성·LG, 지구 지키는 솔루션 소개한다",0
2023-05-24 11:01:00,LG,"LG전자, 마이크로 LED 사이니지 'LG 매그니트' 글로벌 출시",1
2023-05-24 11:00:00,LG,"LG, 버추얼 프로덕션 최적화 마이크로 LED 사이니지 신제품 출시",1
2023-05-24 11:00:00,LG,"LG전자, 'LG 매그니트' 글로벌 출시",1
2023-05-24 11:00:00,LG,"LG전자, 'LG 매그니트' 글로벌 출시",1
2023-05-24 11:00:00,LG,마이크로 LED 사이니지 'LG 매그니트' 글로벌 출시,1
2023-05-24 11:00:00,LG,'LG 매그니트로 가상의 배경도 실감나게',0
2023-05-24 11:00:00,LG,"LG전자, 'LG 매그니트' 글로벌 출시",1
2023-05-24 11:00:00,LG,"LG전자, 'LG 매그니트' 글로벌 출시",1
2023-05-24 11:00:00,LG,마이크로 LED 사이니지 'LG 매그니트' 글로벌 출시,1
2023-05-24 10:33:00,LG,"대형 창문도 설치…LG전자, ‘LG 휘센 오브제컬렉션 엣지’ 출시",1
2023-05-24 10:01:00,LG,"LG, 창호형 에어컨 '휘센 오브제컬렉션 엣지' 신제품 출시",1
2023-05-24 10:00:00,LG,"LG전자, 2023년형 LG 휘센 오브제컬렉션 엣지 출시",1
2023-05-24 10:00:00,LG,"LG전자, 2023년형 LG 휘센 오브제컬렉션 엣지 출시",1
2023-05-24 10:00:00,LG,"LG전자, 2023년형 LG 휘센 오브제컬렉션 엣지 출시",1
2023-05-24 06:21:00,LG,"경쟁사와 격차 벌린 삼성·LG TV, 올레드로 맞붙는다",1
2023-05-23 18:59:00,LG,중소기업인대회 참석한 구광모 LG그룹 회장,0
2023-05-23 18:58:00,LG,중소기업인대회 참석한 구광모 LG그룹 회장,0
2023-05-23 17:50:00,LG,글로벌 TV 수요 위축에도…빛난 삼성·LG,1
2023-05-23 15:18:00,LG,LG유플 'U+비즈마켓' 통해 기업 대상 경영솔루션 할인,0
2023-05-23 13:00:00,LG,"삼성·LG, 차세대TV 특허 쉽게 쓴다…ETRI, 아반시 합류",1
2023-05-23 11:21:00,LG,"삼성, 글로벌 TV 판매 1위...LG는 올레드 TV 최강",1
2023-05-24 10:33:00,LG,"대형 창문도 설치…LG전자, ‘LG 휘센 오브제컬렉션 엣지’ 출시",1
2023-05-24 10:01:00,LG,"LG, 창호형 에어컨 '휘센 오브제컬렉션 엣지' 신제품 출시",1
2023-05-24 10:00:00,LG,"LG전자, 2023년형 LG 휘센 오브제컬렉션 엣지 출시",1
2023-05-24 10:00:00,LG,"LG전자, 2023년형 LG 휘센 오브제컬렉션 엣지 출시",1
2023-05-24 10:00:00,LG,"LG전자, 2023년형 LG 휘센 오브제컬렉션 엣지 출시",1
2023-05-24 06:21:00,LG,"경쟁사와 격차 벌린 삼성·LG TV, 올레드로 맞붙는다",1
2023-05-23 18:59:00,LG,중소기업인대회 참석한 구광모 LG그룹 회장,0
2023-05-23 18:58:00,LG,중소기업인대회 참석한 구광모 LG그룹 회장,0
2023-05-23 17:50:00,LG,글로벌 TV 수요 위축에도…빛난 삼성·LG,1
2023-05-23 15:18:00,LG,LG유플 'U+비즈마켓' 통해 기업 대상 경영솔루션 할인,0
2023-05-23 13:00:00,LG,"삼성·LG, 차세대TV 특허 쉽게 쓴다…ETRI, 아반시 합류",1
2023-05-23 11:21:00,LG,"삼성, 글로벌 TV 판매 1위...LG는 올레드 TV 최강",1
2023-05-23 10:01:00,LG,"용돈 전송에 피싱 예방까지…LG 하이프라자, 시니어 스마트폰 교육",0
2023-05-23 09:14:00,LG,"[특징주]이노메트리, 배터리 검사 3D CT 장비로 진화…LG·삼성·S...",1
2023-05-23 13:00:00,LG,"삼성·LG, 차세대TV 특허 쉽게 쓴다…ETRI, 아반시 합류",1
2023-05-23 11:21:00,LG,"삼성, 글로벌 TV 판매 1위...LG는 올레드 TV 최강",1
2023-05-23 10:01:00,LG,"용돈 전송에 피싱 예방까지…LG 하이프라자, 시니어 스마트폰 교육",0
2023-05-23 09:14:00,LG,"[특징주]이노메트리, 배터리 검사 3D CT 장비로 진화…LG·삼성·S...",1
2023-05-22 18:05:00,LG,"LG디플, 사모채 강제상환 트리거 발동",0
2023-05-22 15:14:00,LG,"[fn마켓워치] LG디플, 사모채 강제상환 트리거 발동 …신용 리스크...",0
2023-05-22 17:40:00,LG,"""AI가 영감 주고 사람이 디자인""…LG-파슨스 'AI 실험'(종합)",0
2023-05-22 16:49:00,LG,삼성·LG가 생태계 보호에 앞장선 까닭,0
2023-05-22 11:55:00,LG,‘LG 구겐하임 어워드’ 첫 수상자에 딘킨스,1
2023-05-21 18:13:00,LG,'LG 구겐하임 어워드'첫 주인공은 스테파니 딘킨스,1
2023-05-21 10:28:00,LG,'AI의 차별' 경고한 딘킨스…'LG 구겐하임 어워드' 첫 수상자,1
2023-05-21 17:40:00,LG,"LG유플, 아동용 오리지널 콘텐츠 확대",1
2023-05-21 17:40:00,LG,"LG유플, 아동용 오리지널 콘텐츠 확대",1
2023-05-21 16:59:00,LG,'똑똑! 보이는 백과사전' LG유플 아이들나라 탑재,0
2023-05-21 14:16:00,LG,"AI 경고한 딘킨스, LG 구겐하임 어워드 ‘첫’ 수상자로",1
2023-05-21 12:13:00,LG,"'LG구겐하임 어워드' 수상 딘킨스 ""AI가 가져올 차별 우려...다...",1
2023-05-21 10:41:00,LG,기술과 예술의 만남 'LG 구겐하임 어워드' 첫 수상자는 스테파니 딘...,1
2023-05-21 10:10:00,LG,"""AI가 편견 유발""…딘킨스, LG 구겐하임 어워드 첫 수상",1
2023-05-21 10:01:00,LG,'LG 구겐하임 어워드' 첫 수상자 스테파니 딘킨스…'AI 차별 배제...,1
2023-05-21 10:01:00,LG,"기술·예술 후원 LG, ‘LG 구겐하임 어워드’ 첫 수상자 선정",1
2023-05-21 10:01:00,LG,"'LG 구겐하임 어워드' 첫 수상자 딘킨스…""기술·예술 융합은 기회""",1
2023-05-21 10:28:00,LG,'AI의 차별' 경고한 딘킨스…'LG 구겐하임 어워드' 첫 수상자,1
2023-05-19 18:02:00,LG,"구광모, LG 성장전략 점검 ""미래 먹거리 실행방안 찾자""",0
2023-05-19 17:41:00,LG,LG 이달말까지 구광모 주재 전략보고회,0
2023-05-19 15:59:00,LG,LG그룹 상반기 사업보고회…20일 구본무 5주기는 조용한 추모로,0
2023-05-19 14:06:00,LG,"구광모, LG그룹 상반기 전략보고회 주재…중장기 사업 전략 살핀다",0
2023-05-19 13:52:00,LG,"전면 나선 LG 구광모 회장, 그룹 전략보고회 주재…고객·시장 분석",0
2023-05-19 10:40:00,LG,"“경영 불확실성 넘을 중장기 사업 점검” 구광모 회장, LG그룹 상반...",0
2023-05-19 10:19:00,LG,"구광모 LG그룹 회장, 성장전략 점검 '전략보고회' 돌입",0
2023-05-19 10:09:00,LG,"LG그룹, 구광모 주재 상반기 사업보고회…중장기 전략 점검(종합)",0
2023-05-19 14:48:00,LG,"구본무 회장 5주기…LG그룹, 올해도 '조용한 추모'",0
2023-05-19 10:08:00,LG,내일 故 구본무 회장 5주기... LG그룹 '조용한 추모',0
2023-05-19 09:11:00,LG,故 구본무 회장 5주기…LG그룹 별도행사 없이 '조용한 추모',0
2023-05-19 11:21:00,LG,“틈새 걱정 끝” LG 디오스 오브제컬렉션 냉장고,0
2023-05-19 10:02:00,LG,“틈새 걱정 끝” LG 디오스 오브제컬렉션 냉장고 신제품 27종 출시,1
2023-05-19 10:00:00,LG,"LG전자, 2023년형 LG 디오스 오브제컬렉션 냉장고 출시",1
2023-05-19 10:00:00,LG,"LG전자, 2023년형 LG 디오스 오브제컬렉션 냉장고 출시",1
2023-05-19 10:01:00,LG,'쿵' 닫거나 미처 못닫거나…이런 걱정 없앤 LG 냉장고 출시,1
2023-05-19 05:01:00,LG,"""디스플레이 1위 되찾자"" 삼성·LG 등 65조원 투자",1
2023-05-18 18:42:00,LG,LG ‘올레드 TV 캔버스’에 NFT 예술작품 수놓다,0
