날짜,종목명,기사제목,감정상태
2023-04-27 10:39:00,삼성SDI,"[컨콜] 삼성SDI ""LFP 배터리 등 포트폴리오 확대""",1
2023-04-27 10:41:00,삼성SDI,"“메탈 가격 하락, 수익성 미치는 영향 매우 제한적”-삼성SDI 컨콜",2
2023-04-27 10:40:00,삼성SDI,"[IR]삼성SDI ""광물 가격 하락…배터리 수익성 영향은 제한적""",2
2023-04-27 10:41:00,삼성SDI,"삼성SDI ""전기차용 LFP배터리 제품화 추진""",1
2023-04-27 10:36:00,삼성SDI,"삼성SDI ""배터리 판매가 낮아지면, 전기차 시장 확대""",1
2023-04-27 10:33:00,삼성SDI,"“에너지 밀도 10% 높인 P6, 2024년 양산 목표”-삼성SDI 컨...",1
2023-04-27 10:25:00,삼성SDI,"[컨콜] 삼성SDI ""차세대 배터리 'P6', 2024년 양산 목표""",1
2023-04-27 10:24:00,삼성SDI,"삼성SDI ""니켈 90% 이상 차세대 배터리, 2024년 양산""",1
2023-04-27 10:31:00,삼성SDI,"삼성SDI ""고환율로 美 투자·생산 부담 커져...극복할 것""",2
2023-04-27 10:15:00,삼성SDI,"삼성SDI ""GM과의 북미 JV 설립 2분기 완료""",1
2023-04-27 10:14:00,삼성SDI,"[컨콜] 삼성SDI ""2분기 GM과의 JV 설립 마무리""",1
2023-04-27 10:01:00,삼성SDI,"삼성SDI, 1분기 영업익 3754억…전년 동기비 16.5%↑ [주목 ...",1
2023-04-27 09:41:00,삼성SDI,"[속보]삼성SDI, 1분기 영업익 3754억...전년 동기 대비 16...",1
2023-04-27 09:41:00,삼성SDI,"삼성SDI, 1분기 영업익 3754억…전년비 16.5% ↑",1
2023-04-27 09:57:00,삼성SDI,"삼성SDI, 1분기 영업익 3754억원, 전년比 16.5% 증가",1
2023-04-27 09:40:00,삼성SDI,"삼성SDI, 1분기 영업익 3754억원…전년비 16.5%↑",1
2023-04-27 09:39:00,삼성SDI,"삼성SDI, 1분기 영업이익 3754억원…전년비 16.5% 증가",1
2023-04-27 09:42:00,삼성SDI,"삼성SDI, 1Q 영업익 전년比 17% 증가..배터리부문 92%↑(상보...",1
2023-04-27 09:41:00,삼성SDI,"에코프로·삼성SDI, 국내 최대규모 LFP 프로젝트 맡았다",1
2023-04-27 09:37:00,삼성SDI,[속보]삼성SDI 1분기 매출 5조3548억…전년 동기比 32.2%↑,1
2023-04-27 09:36:00,삼성SDI,[속보]삼성SDI 1분기 영업익 3753억…전년동기比 16.5%↑,1
2023-04-26 10:15:00,삼성SDI,"‘R&D만이 살 길’ 삼성SDI·카카오, 1조 풀었다",0
2023-04-26 10:15:00,삼성SDI,"삼성SDI·GM, 배터리 합작사 추진…韓美 '기술동맹' 강화(종합)",1
2023-04-26 09:48:00,삼성SDI,"한미 첨단 기술 동맹 강화…삼성SDI, GM 전기차 배터리 만든다",1
2023-04-26 08:49:00,삼성SDI,"삼성SDI, 美 대규모 생산기지..한·미 기술동맹 새 장 열렸다",1
2023-04-26 08:10:00,삼성SDI,'현대차-SK온' 'GM-삼성SDI' 이종동맹…美 IRA 파고 넘는다 ...,1
2023-04-26 06:01:00,삼성SDI,"정의선·최태원, 미국서 50억불 '배터리 동맹'...GM은 SDI 손...",1
2023-04-25 21:31:00,삼성SDI,"삼성SDI, GM과 美에 4조 배터리공장 설립",1
2023-04-25 19:01:00,삼성SDI,"삼성SDI·GM, 4조 투자해 배터리 합작공작 짓는다",1
2023-04-25 18:41:00,삼성SDI,"삼성SDI, GM과 美 합작법인 설립…“한·미 공급망 동맹 진화”",1
2023-04-25 18:35:00,삼성SDI,"삼성SDI, GM과 美 배터리 합작공장 설립 합의…""2026년 가동""",1
2023-04-25 18:21:00,삼성SDI,"삼성SDI, GM과 美 합작공장 건설 확정…4조원 투입 “북미 잡는다...",1
2023-04-25 18:18:00,삼성SDI,"삼성SDI, 美 GM과 손잡았다...4조원 규모",1
2023-04-25 18:06:00,삼성SDI,"삼성SDI, GM과 4조원 美 배터리 합작법인 설립",1
2023-04-25 18:04:00,삼성SDI,"삼성SDI, GM과 북미 JV 설립...각형·원통형 모두 생산",1
2023-04-25 19:41:00,삼성SDI,"삼성SDI, 美에 4조여원 투입 GM 배터리 공장 건설",1
2023-04-25 19:21:00,삼성SDI,‘美 공장 제로(0)’ 삼성SDI가 움직인다…GM과 4조 배터리 동맹,2
2023-04-25 19:10:00,삼성SDI,GM과 손잡은 삼성SDI...美에 4조 배터리공장 짓는다,1
2023-04-25 18:55:00,삼성SDI,"GM 새 파트너 삼성SDI, 美에 4조 배터리 합작법인 추진",1
2023-04-25 18:50:00,삼성SDI,"삼성SDI-GM, 미국에 배터리 합작공장 짓는다…4조원 투자(종합)",1
2023-04-25 18:22:00,삼성SDI,"""삼성SDI·GM, 美에 배터리 공장"" [尹대통령, 美 국빈방문]",1
2023-04-25 18:17:00,삼성SDI,"삼성SDI, GM과 美에 4조 배터리 공장 짓는다",1
2023-04-25 18:14:00,삼성SDI,"삼성SDI, GM과 4조원 규모 美 합작 공장 설립 추진",1
2023-04-25 18:13:00,삼성SDI,"삼성SDI, GM 손잡고 美 배터리 공장 짓는다…4조원 투자",1
2023-04-25 16:48:00,삼성SDI,"삼성SDI, GM과 4조원 투자 美 배터리 합작공장 짓는다",1
2023-04-25 07:09:00,삼성SDI,"로이터 ""GM, 삼성SDI와 손잡고 미국 배터리 공장 건설""",1
2023-04-25 17:38:00,삼성SDI,"삼성SDI·GM, 美배터리 합작공장 공식화",1
2023-04-25 12:26:00,삼성SDI,"GM, 삼성SDI와 배터리 ‘환승 합작’",1
2023-04-25 11:56:00,삼성SDI,"“3조5000억 이상 투입 예상”...삼성SDI, 미국에 배터리 공장...",1
2023-04-25 11:24:00,삼성SDI,"삼성SDI, GM과 美 배터리공장 신설",1
2023-04-25 09:34:00,삼성SDI,"""삼성SDI-GM, 美 새 배터리 합작공장 건설 발표 초읽기""",1
2023-04-25 09:28:00,삼성SDI,"“GM, 삼성SDI와 美에 새 배터리 공장 건설 계획”<로이터>",1
2023-04-25 08:28:00,삼성SDI,"""GM·삼성SDI, 美 합작 배터리공장 계획 곧 발표""-로이터",1
2023-04-25 07:17:00,삼성SDI,"""삼성SDI-GM, 미국서 새 배터리 합작공장 건설""",1
2023-04-25 06:44:00,삼성SDI,"GM, 삼성SDI와 美 새 배터리 공장 설립",1
2023-04-25 05:59:00,삼성SDI,"""GM, 삼성SDI와 미국에 새 배터리 공장 건설 계획""",1
2023-04-21 17:40:00,삼성SDI,"삼성SDI, 50여개 직무서 사상 최대규모 경력 채용",0
2023-04-21 11:13:00,삼성SDI,"삼성SDI, 50개 직무서 경력사원 채용",0
2023-04-21 10:11:00,삼성SDI,"삼성SDI, 전 부문 경력사원 채용…역대급 규모",0
2023-04-21 09:18:00,삼성SDI,"삼성SDI, 대규모 경력사원 채용 실시",0
2023-04-21 09:12:00,삼성SDI,"삼성SDI 대규모 경력사원 채용…""초격차 기술경쟁력 강화""",0
2023-04-21 09:11:00,삼성SDI,삼성SDI '역대급' 경력사원 채용 시작했다,0
2023-04-21 09:09:00,삼성SDI,"삼성SDI, 대규모 경력사원 채용…전 부문 50여개 직무 대상",0
2023-04-21 08:58:00,삼성SDI,"삼성SDI, 사업 전 부문 경력사원 채용 시작…역대 최대",1
2023-04-21 08:55:00,삼성SDI,"삼성SDI, 50개 직무서 경력사원 채용…“역대급 규모”",0
2023-04-21 09:58:00,삼성SDI,삼성SDI 全부문서 경력직 대거 충원,0
2023-04-21 08:59:00,삼성SDI,삼성SDI 우수인재 확보 나서…경력사원 대규모 채용,0
2023-04-18 18:14:00,삼성SDI,"삼성SDI, ‘배터리 초격차’로 中시장 공략",1
2023-04-18 17:55:00,삼성SDI,"삼성SDI, 中서 각형·원통형 차세대 배터리 공개",1
2023-04-18 14:37:00,삼성SDI,中 시장 공들이는 삼성SDI…P6·46파이 원통형 배터리 첫 선,1
2023-04-18 13:50:00,삼성SDI,"삼성SDI, 中 최대 모터쇼 참가…차세대 배터리 기술 선보여",1
2023-04-18 13:49:00,삼성SDI,"10분만에 80% 충전…삼성SDI, 中서 초격차 배터리 기술 선봬",1
2023-04-18 11:31:00,삼성SDI,"삼성SDI, 중국시장 겨냥 초격차 배터리 기술 공개",1
2023-04-18 09:48:00,삼성SDI,"'46파이 원통형'도...삼성SDI, 상하이서 초격차 배터리 공개",1
2023-04-18 09:48:00,삼성SDI,"삼성SDI, 中 최대 오토쇼 '오토 상하이 2023' 참가",0
2023-04-18 09:44:00,삼성SDI,"삼성SDI, 中 최대 오토쇼 참가…초격차 배터리 기술 선보여",1
2023-04-18 09:38:00,삼성SDI,"삼성SDI, 상하이 모터쇼서 6세대 각형 배터리 공개",1
2023-04-18 09:35:00,삼성SDI,"삼성SDI, 中 배터리 시장 공략 박차…‘상하이 모터쇼’ 비공개 부스",1
2023-04-18 16:52:00,삼성SDI,"삼성SDI, 목표주가 ‘80만→90만원’…‘3년간 3조 혜택’ 이유는?...",2
2023-04-18 09:12:00,삼성SDI,"삼성SDI, AMPC 혜택 3년간 3조 예상…목표가 ↑-IBK",1
2023-04-18 08:24:00,삼성SDI,"IBK證 “삼성SDI, IRA 세액공제 혜택 확대될 것…목표 주가 9...",1
2023-04-18 07:53:00,삼성SDI,"""삼성SDI, 견조한 전기차 수요…목표가 80만→90만""-IBK",1
2023-04-18 09:43:00,삼성SDI,"삼성SDI, '오토 상하이' 참가…中 겨냥 첨단기술 선보여",1
2023-04-18 09:30:00,삼성SDI,"삼성SDI, ‘오토 상하이’ 참가…고에너지밀도·급속충전 기술 선봬",1
2023-04-18 09:13:00,삼성SDI,"삼성SDI, 中배터리 정조준…'오토 상하이'서 초격차기술 선봬",1
2023-04-18 07:09:00,삼성SDI,"삼성SDI, 목표주가 80만→90만-IBK",1
2023-04-17 13:48:00,삼성SDI,"소니드, 삼성SDI 협력업체 2차전지 제조사 S사 인수",1
2023-04-16 10:47:00,삼성SDI,"'아메리카 0' 삼성SDI, '배터리 기회의 땅' 美에서 보폭 넓힐까",1
2023-04-15 09:24:00,삼성SDI,[유안타證 주간추천주]삼성SDI·삼성엔지니어링·웅진씽크빅,0
2023-04-13 17:44:00,삼성SDI,"삼성SDI, 오는 27일 기업설명회 개최",0
2023-04-12 17:11:00,삼성SDI,"LG엔솔·삼성SDI, 전고체 배터리 두고 ""당분간 힘들다""vs""27년 ...",2
2023-04-12 08:00:00,삼성SDI,"삼성SDI, 美 의회 방문…인디애나공장·IRA 대응 차원",0
2023-04-11 08:59:00,삼성SDI,"유안타證 ""삼성SDI, 주가 반등 핵심은 '수주 모멘텀'…목표가 92....",1
2023-04-11 08:59:00,삼성SDI,"유안타證 “삼성SDI, 올해 수주 모멘텀 기대...목표주가 상향”",1
2023-04-11 08:54:00,삼성SDI,"삼성SDI, '수주 모멘텀' 주목...목표가↑-유안타증권",1
2023-04-11 08:44:00,삼성SDI,"삼성SDI, '전기차 배터리' 수주 본격화… 목표가 '상향'-유안타",1
2023-04-10 09:26:00,삼성SDI,"리서치알음 ""필옵틱스, 삼성SDI 주요장비 납품...OLED투자 수혜 ...",1
2023-04-07 08:48:00,삼성SDI,"삼성SDI, 1분기 실적 호조 전망...목표주가↑-다올투자증권",1
2023-04-07 08:46:00,삼성SDI,"""삼성SDI, 추가 수주 기대…2차전지 셀 '톱픽'""-다올",1
2023-04-06 12:07:00,삼성SDI,"[주식 초고수는 지금] 삼성SDI, 생산량 증대·실적 개선 기대감에 매...",1
2023-04-06 07:00:00,삼성SDI,"삼성SDI 주가 시동 거나…증권가 ""증설 모멘텀 시작""",1
2023-04-05 16:53:00,삼성SDI,"""이차전지 이끄는 '배터리' 파워""…삼성SDI, 하루새 시총 3.6조 ...",1
2023-04-05 16:17:00,삼성SDI,코스피·코스닥 밀어올린 이차전지…삼성SDI 7% 상승 [시황종합],1
2023-04-05 15:50:00,삼성SDI,"[데이터로 보는 증시]삼성SDI·삼성전자, 기관·외국인 코스피 순매수 ...",0
2023-04-04 08:53:00,삼성SDI,"키움證 “삼성SDI, 배터리 전지 호조에 1분기 실적 양호할 것… 목표...",1
2023-04-04 07:56:00,삼성SDI,"삼성SDI, 1분기 실적 질적으로 양호…IRA 수혜 기대-키움",1
2023-04-03 17:32:00,삼성SDI,"“LG엔솔·에코프로비엠 비하면 싸다”…삼성SDI, GM계약이 기대되는 ...",1
2023-04-03 07:33:00,삼성SDI,"삼성SDI, 밸류 매력 및 신규 수주 흐름 긍정적-KB",1
2023-04-03 07:31:00,삼성SDI,"""'저평가' 삼성SDI, 업종 내 톱픽…목표가 95만원""-KB",1
2023-04-03 07:22:00,삼성SDI,"삼성SDI, 중장기 성장 기대…업종 '탑픽' 제시-KB증권",1
2023-04-03 16:44:00,삼성SDI,삼성SDI와 24억 공급계약 맺은 지아이텍,1
2023-04-03 15:34:00,삼성SDI,"지아이텍, 삼성SDI와 24억 공급계약 체결",1
2023-04-03 15:24:00,삼성SDI,삼성SDI와 24억원 규모 공급계약 체결한 지아이텍,1
2023-04-03 15:14:00,삼성SDI,"지아이텍, 삼성SDI와 22억 규모 공급계약 체결",1
2023-04-03 14:58:00,삼성SDI,"지아이텍, 삼성SDI와 22억 규모 공급계약 체결",1
2023-04-03 14:48:00,삼성SDI,"지아이텍, 삼성SDI와 22억 규모 공급계약",1
2023-04-03 14:10:00,삼성SDI,"삼성SDI, 유럽·미국 이어 중국에 R&D 연구소 설립",1
2023-04-03 08:52:00,삼성SDI,"삼성SDI, 캐파 상향 계획 진행중 - 한화투자증권",1
2023-04-02 18:31:00,삼성SDI,"삼성SDI, 유럽·美이어 中에 배터리 연구소 설립",1
2023-04-02 13:45:00,삼성SDI,"글로벌 R&D '3각 벨트' 구축…삼성SDI, 배터리 초격차 확대",1
2023-04-02 11:02:00,삼성SDI,"삼성SDI, 중국에 연구소 설립…獨·美 이어 셋째",1
2023-04-02 10:17:00,삼성SDI,"삼성SDI, 중국에 R&D 연구소 설립…글로벌 연구 역량 강화",1
2023-04-02 10:05:00,삼성SDI,"삼성SDI, 美·유럽 이어 중국에 R&D 연구소 설립",1
2023-04-02 09:34:00,삼성SDI,삼성SDI 중국에 연구소 설립…글로벌 R&D 네트워크 구축 완료,1
2023-04-02 09:34:00,삼성SDI,"삼성SDI, 중국 상하이에 R&D 연구소 설립…""초격차 기술 강화""",1
2023-04-02 09:28:00,삼성SDI,"삼성SDI, ‘경쟁자 텃밭’ 중국에 연구소 설립…지피지기 백전백승",0
2023-04-02 18:18:00,삼성SDI,"삼성SDI, 중국에도 R&D 거점 세운다…상하이에 현지 첫 연구소",0
2023-04-02 14:41:00,삼성SDI,"삼성SDI, 中에 배터리 연구소…현지 맞춤형 공략 나선다",1
2023-04-02 11:23:00,삼성SDI,"삼성SDI, 중국 상하이에 R&D연구소 설립…美·유럽 이어 세번째",1
2023-04-02 09:30:00,삼성SDI,"삼성SDI, 독일·미국 이어 중국 상해에 R&D연구소 설립",1
2023-04-01 09:01:00,삼성SDI,[유안타證 주간추천주]삼성전자·삼성엔지니어링·삼성SDI,0
2023-03-30 16:26:00,삼성SDI,LG엔솔·삼성SDI '외형확장'·SK온 '수익확보' 주력한다,1
2023-03-30 15:46:00,삼성SDI,"LG엔솔, 中 BYD에 밀려 3위…1~2월 SK온 5위·삼성SDI 6위",2
2023-03-30 10:40:00,삼성SDI,"""엉뚱한 호기심 해결해줘""…삼성SDI, 유튜브 '배터리실험실' 인기",0
2023-03-30 09:17:00,삼성SDI,"신한투자증권 ""삼성SDI, 수주 및 투자 확대로 주가 리레이팅 가능할 ...",1
2023-03-30 08:16:00,삼성SDI,"삼성SDI, 미 IRA 보조금 수혜…주가 재평가 가능-신한투자증권",1
2023-03-30 07:45:00,삼성SDI,"삼성SDI, 수익성 기반 신규 수주 본격화-신한",1
2023-03-29 17:41:00,삼성SDI,"[단독]삼성SDI, 업계 최초 대규모 배터리 극판연구시설 세운다",1
2023-03-29 17:39:00,삼성SDI,"에코프로, 삼성SDI서 年매출 3조원",1
2023-03-29 16:06:00,삼성SDI,‘배터리 맛은 전기맛?’…삼성SDI ‘배터리 실험실’ 콘텐츠 40편 돌...,0
2023-03-29 14:59:00,삼성SDI,"삼성SDI, 유튜브 콘텐츠 '배터리 실험실' 40편 돌파",1
2023-03-29 10:14:00,삼성SDI,"""충전한 배터리 무거워지나"" 유튜브로 답 주는 삼성SDI",2
2023-03-29 10:12:00,삼성SDI,"""전기차 충전하면 무거워질까""…삼성SDI '배터리실험실' 40편 돌파",1
2023-03-29 09:49:00,삼성SDI,‘오렌지 49개로 스마트폰 충전해보니’…삼성SDI 유튜브 40편 돌파,1
2023-03-29 09:28:00,삼성SDI,"“배터리도 충전하면 무거워질까?”…삼성SDI, 실험 통해 궁금증 푼다",0
2023-03-29 09:24:00,삼성SDI,"삼성SDI, 유튜브 콘텐츠 '배터리 실험실' 40편 돌파",1
2023-03-29 09:13:00,삼성SDI,"삼성SDI, 유튜브에 ‘진심’…“배터리 궁금증 풀어드려요”",0
2023-03-29 16:01:00,삼성SDI,"[데이터로 보는 증시] 삼성전자·삼성SDI, 기관·외국인 코스피 순매수...",0
2023-03-29 15:08:00,삼성SDI,"초고수는 ‘2차전지와 밀당중?’…에코프로 사고, 삼성SDI 팔아",0
2023-03-27 11:05:00,삼성SDI,에코프로 형제들은 숨고르는데…LG엔솔·삼성SDI 등 2차전지 거침없다 ...,0
2023-03-22 13:15:00,삼성SDI,"성일하이텍, 수산화리튬 소재화 기술 개발 일부 완료...대주주 삼성SD...",1
2023-03-22 09:31:00,삼성SDI,"HB테크놀러지, 2차전지 삼성SDI 뚫었다..셀검사장비 독점 공급",1
2023-03-21 12:18:00,삼성SDI,"‘삼성SDI向 40조 수주’ 포스코퓨처엠, 양극재 전용 공장 짓는다",1
2023-03-20 06:31:00,삼성SDI,[추천주] 삼성SDI·롯데정보통신 등 소외된 2차전지주 주목,1
2023-03-18 09:01:00,삼성SDI,[유안타證 주간추천주]삼성SDI·삼성엔지니어링·롯데정보통신,0
2023-03-16 18:12:00,삼성SDI,[단독] 삼성SDI-美 인디애나 상무부 장관 전격 회동…협업 확대 가시...,0
2023-03-16 17:28:00,삼성SDI,"'이재용 관심사' 전고체 챙긴 삼성SDI 사장…""조기 생산 노력""",1
2023-03-16 16:58:00,삼성SDI,'각' 같지만 '극' 다른 삼성SDI·SK온 배터리...이유는?,0
2023-03-16 16:49:00,삼성SDI,'저가형' LFP 배터리 안한다던 삼성SDI…마음 고쳐먹은 이유,2
2023-03-16 11:32:00,삼성SDI,"에코프로 샀던 외국인의 변심, 이달 ‘셀 코리아’ 와중에도 삼성SDI ...",0
2023-03-15 18:05:00,삼성SDI,"""삼성SDI도 LFP배터리 개발 중""",1
2023-03-15 10:51:00,삼성SDI,삼성SDI도 중국 텃밭 ‘LFP’ 뛰어든다…최윤호 사장 “고객 다양성...,0
2023-03-15 10:21:00,삼성SDI,"삼성SDI도 LFP 배터리 뛰어든다…최윤호 사장 ""중요 플랫폼""",1
2023-03-15 14:05:00,삼성SDI,삼성 SDI 배터리 살펴보는 관람객들,0
2023-03-15 14:03:00,삼성SDI,삼성 SDI 배터리 살펴보는 관람객들,0
2023-03-15 12:26:00,삼성SDI,'인터배터리 2023' 개막…삼성SDI 전고체 배터리 모형 살펴보는 ...,0
2023-03-15 12:18:00,삼성SDI,삼성SDI 배터리 살펴보는 관람객들,0
2023-03-15 12:16:00,삼성SDI,삼성SDI 전고체 배터리 살펴보는 관람객,0
2023-04-25 18:35:00,삼성SDI,"삼성SDI, GM과 美 배터리 합작공장 설립 합의…""2026년 가동""",1
2023-04-25 18:21:00,삼성SDI,"삼성SDI, GM과 美 합작공장 건설 확정…4조원 투입 “북미 잡는다...",1
2023-04-25 18:18:00,삼성SDI,"삼성SDI, 美 GM과 손잡았다...4조원 규모",1
2023-04-25 18:06:00,삼성SDI,"삼성SDI, GM과 4조원 美 배터리 합작법인 설립",1
