날짜,기사제목
 2023.06.08 09:02,포스코그룹 “공정거래 자율준수 프로그램 全 그룹사 확대”
 2023.06.08 09:46,"포스코인터, 종속회사 공급 계약 힘입어 52주 최고가 경신"
 2023.06.08 09:42,"포스코그룹, 공정거래 자율준수 프로그램 더 늘린다"
 2023.06.08 09:36,"포스코그룹, 공정거래 자율준수 프로그램 전 그룹사로 확대"
 2023.06.08 05:01,"[채텀하우스 좌담]포스코·KT 도돌이표 숙제…""주주가 주인되는 회사 만..."
 2023.06.07 21:08,포스코 40% 오를때 우린 뭐했지? 똑같은 철강주인데 비실댄 기업
 2023.06.07 15:57,포항제철소 첫 쇳물 생산 50년…포스코 기념행사 다채
 2023.06.07 13:27,"현대차·포스코, ""잘나가는 기업들 탄소 때문에 한자리에"""
 2023.06.07 12:00,"환경규제 무역장벽화 우려…환경산업기술원, 삼성·SK·포스코와 맞손"
 2023.06.07 09:34,"삼성부터 포스코까지...'공룡'과 협력, 티이엠씨 영업익 800% 증가..."
 2023.06.07 08:40,"키움증권 ""포스코인터, 2분기 호식적 예상…목표가 상향"""
 2023.06.07 08:21,"키움증권 ""포스코인터, 2분기도 호실적…목표가 상향"""
 2023.06.07 08:06,'2차 전지 소재 사업 탄력' 포스코인터 목표주가 21% ↑
 2023.06.07 07:36,"""포스코인터, 2차전지 소재 사업 확대 기대감…목표가↑""-키움"
 2023.06.06 16:41,"포스코홀딩스, 멸종위기종 보호·로드킬 방지·숲 조성"
 2023.06.05 17:57,부자들은 포스코홀딩스·LG화학 샀다
 2023.06.05 17:33,"HDC현산·롯데·포스코, '상생'으로 신뢰 기반 넓힌다"
 2023.06.05 15:03,"아르헨·인니, IRA 혜택보려 노력... 포스코·LG 빛 볼까"
 2023.06.05 11:37,[주식 초고수는 지금] 철강·소재 훈풍에 POSCO홀딩스 순매수 1위
 2023.06.05 11:02,"[마켓PRO] ""리튬이 최고야"" 포스코그룹주 담는 초고수들"
 2023.06.05 10:20,"[특징주]포스코인터, 수익성 확대 기대감에 5%↑"
 2023.06.05 09:19,"[특징주]포스코인터, 경기침체 속 수익성 확대 기대감에 '강세'"
 2023.06.05 10:00,"“포스코家 아우가 형님 이겼다”…‘포홀’ 주가 넘은 ‘포퓨’, 곧 시총..."
 2023.06.05 08:47,"대신證 “포스코인터, 철강 고마진 비중 확대…수익 확대 전망”"
 2023.06.05 08:24,"""회사가 완전 바뀌었다고?""...내후년 실적 점프업 예상한 포스코株"
 2023.06.05 07:43,"포스코인터, 철강 고마진거래 확대·가스전 투자비 회수율 상승 기대-대신"
 2023.06.04 17:36,"포스코, 첫 탄소저감 철강 제품 내놨다"
 2023.06.04 16:22,"포스코, 탄소저감강재…LG전자 ‘건조기 부품’ 사용"
 2023.06.04 13:06,"포스코, 국내 첫 탄소저감 브랜드 출시…""LG전자 공급, 삼성도 검토..."
 2023.06.04 11:17,"포스코, 국내 최초 탄소저감 브랜드 제품 출시"
 2023.06.04 10:14,"포스코, 국내 첫 탄소저감 브랜드 '그리닛' 제품 출시"
 2023.06.04 10:00,"포스코, 첫 탄소저감 브랜드 '그리닛' 제품 출시"
 2023.06.04 14:22,"포스코, 저탄소 철강 브랜드 ‘그리닛’ 출시…韓 최초"
 2023.06.04 13:50,"""탄소중립 향한 발걸음""..포스코, 국내 최초 탄소저감 제품 출시"
 2023.06.04 11:21,"""이 철강 쓰시면 탄소저감 인정""…포스코 신제품 첫 손님은 LG전자"
 2023.06.04 11:12,"포스코, 국내 최초 탄소저감 브랜드 제품 출시…첫 고객은 LG전자"
 2023.06.04 09:09,"포스코, ‘탄소 저감 브랜드 제품’ 출시…LG전자 첫 구매"
 2023.06.04 09:01,"포스코, 국내 최초 '탄소 저감 브랜드' 출시"
 2023.06.04 09:33,코스피 주간 외국인 순매도 1위 'POSCO홀딩스'
 2023.06.04 07:12,"부지난 포스코, 포항 앞바다 매립 추진에 시민단체 찬반 양론"
 2023.06.04 06:05,MZ 인재 수도권 선호에…'서울 근무' 채용 재개한 포스코
 2023.06.04 02:26,[유안타證 주간추천주]삼성전자·두산·POSCO홀딩스
 2023.06.03 05:52,"포스코인터-LX인터, 충남 당진에 LNG터미널 짓는다"
 2023.06.02 17:01,“포스코家네 아우가 형님 이기겠네”…‘포홀’ 맹추격하는 ‘포퓨’ [투자...
 2023.06.02 06:02,캐나다 투자 늘리는 K배터리… 포스코 웃는데 LG는 삐걱
 2023.06.01 18:35,"""제철소 정비 직접 한다""… 포스코, 6개 정비전문 자회사 출범"
 2023.06.01 16:20,"포스코, 광양·포항 총 6개 '정비 전문 자회사' 출범"
 2023.06.01 11:35,"포스코, 정비 전문 자회사 6곳 출범"
 2023.06.01 11:15,'제철소 정비도 포스코가 직접 한다'..직원 4500명 정비전문 자회...
 2023.06.01 10:32,"포스코, 정비 전문 사업회사 출범…“설비 경쟁력·안전 강화”"
 2023.06.01 10:31,"포스코, ‘정비사업회사’ 6곳 출범…소규모 다수 협력사 체계 개선"
 2023.06.01 10:31,"포스코, 협력사 26곳 모아 '정비 전문 자회사' 6개 출범"
 2023.06.01 18:12,최정우 포스코그룹 회장 “美 IRA 주시… 리튬·니켈 원산지가 걱정”
 2023.06.01 17:39,"최정우 ""포스코 투자 앞두고 금융 불확실성 가장 부담"""
 2023.06.01 13:36,"최정우 포스코 회장 ""대한민국 재계 5위 올라…주주가치 이바지"""
 2023.06.01 10:46,최정우 포스코 회장 “IRA 예의주시…리튬·니켈 원산지가 가장 걱정”
 2023.06.01 07:46,"포스코 최정우 ""금융 불확실성이 부담…IRA 수혜 여부도 촉각"""
 2023.06.01 16:06,"포스코, 포항·광양제철소에 6개 정비전문 자회사 출범"
 2023.06.01 14:28,포스코 정비사업회사 출범식
 2023.06.01 14:25,"포스코, 포항·광양제철소에 6개 정비전문 자회사 출범"
 2023.06.01 10:32,"포스코, 정비 전문 사업회사 출범… “2차전지 등에도 진출”"
 2023.06.01 15:58,"포스코의 26개 정비 협력사, 6개 '자회사' 됐다"
 2023.06.01 14:25,"포스코, 정비 전문 사업회사 출범…“설비 경쟁력 및 안전 강화”"
 2023.06.01 10:37,"포스코, 정비 협력사 직원 품어 '정비전문 자회사' 설립…""전문성 강..."
 2023.06.01 15:13,바다 위 41만평에 들어설 포스코 수소환원제철소
 2023.06.01 14:37,포스코 포항제철소 차수벽
 2023.06.01 14:26,주민 항의 끝에 포스코 포항제철소 확장 설명회 무산
 2023.06.01 11:51,'생태도시' 순천에 한화·포스코 대기업 몰려든다
 2023.06.01 10:35,“광양에 랜드마크 온다” 포스코 ‘파크1538 광양’ 조성…‘광양 푸르...
 2023.05.31 18:26,"포스코홀딩스·LG전자, 스마트팩토리 손 잡는다"
 2023.05.31 11:22,"포스코홀딩스, LG전자와 로봇·AI 기술개발 MOU"
 2023.05.31 11:02,포스코 제조현장에 LG전자 로봇 투입한다…양사 MOU 체결
 2023.05.31 11:01,"포스코홀딩스·LG전자, 제철소에 로봇·AI·무선통신 기술 적용"
 2023.05.31 11:01,"포스코홀딩스, 제철소에 LG전자 스마트 기술 도입한다"
 2023.05.31 11:01,"포스코홀딩스, 포항·광양제철소에 LG전자 로봇·AI 등 적용한다"
 2023.05.31 11:01,포스코 제철소에 LG전자 로봇이 일한다
 2023.05.31 11:00,"포스코홀딩스·LG전자, '로봇·AI 스마트팩토리' 기술개발 협력"
 2023.05.31 18:00,"포스코인터, 서·남해에 LNG터미널 동시 확장"
 2023.05.31 17:29,포스코인터-LX인터 손잡고 당진에 LNG터미널 짓는다
 2023.05.31 15:29,"포스코인터-LX인터, 충남당진에 LNG터미널 짓는다"
 2023.05.31 10:30,"포스코·LX, 당진에 LNG터미널 짓는다…에너지 밸류체인 구축"
 2023.05.31 10:30,"포스코인터·LX인터, 손맞잡고 당진LNG터미널 건설…2027년 완공"
 2023.05.31 16:42,"포스코홀딩스, LG전자와 맞손…“스마트 제철소 구축”"
 2023.05.31 11:23,"""스마트팩토리를 더 스마트하게"" 포스코홀딩스-LG전자 협력"
 2023.05.31 11:05,"포스코 ‘스마트 제철소’, LG 기술로 더 똑똑해진다"
 2023.05.31 11:02,"포스코홀딩스-LG전자, 스마트팩토리 경쟁력 강화 위해 '맞손'"
 2023.05.31 11:00,포스코홀딩스·LG전자 스마트팩토리 고도화 맞손 잡았다
 2023.05.31 11:00,포스코 제철소에 LG전자 로봇 활약…'스마트 공장' 만든다
 2023.05.31 15:54,"철강업계, 힘겨운 ‘탄소 줄이기’…포스코·현대제철·동국제강 전략은?"
 2023.05.31 15:51,"포스코인터-LX인터, 충남당진에 LNG터미널 짓는다"
 2023.05.31 14:16,"포스코인터·LX인터, ‘당진 LNG 터미널’ 구축 맞손…“친환경 사업..."
 2023.05.31 12:47,"포스코인터, 당진 LNG터미널 구축…“에너지 안보 기여”"
 2023.05.31 11:25,"포스코인터, ‘당진LNG터미널’ 사업 본격화"
 2023.05.31 10:32,"포스코인터, 당진LNG터미널 사업 본격화…“에너지사업 외연 확장”"
 2023.05.31 10:31,"포스코인터, LX인터와 당진에 LNG 터미널 세운다(종합)"
 2023.05.31 10:31,"포스코인터, 당진LNG터미널 사업 본격화…“가치사슬 외연 확장”"
 2023.05.31 10:31,"포스코인터, 당진에 LNG 터미널 만든다"
 2023.05.31 10:31,"‘LNG 사업 강화’ 포스코인터, 당진 터미널 업무협약 체결"
 2023.05.31 10:30,"포스코인터 '당진LNG터미널' 건설…""에너지 밸류체인 확보"""
 2023.05.31 15:33,"한국노총 ""포스코 하청노조 시위 폭력 진압…윤석열 정권 심판 투쟁 전개..."
 2023.05.31 14:14,‘포스코 특허 도용’ 장비 수출 시도 적발… 6600억원 부당이득 차단
 2023.05.31 11:13,포스코 '에어나이프' 도용 수출 적발..6600억 부당이익 차단
 2023.05.31 10:30,포스코 특허 도용한 수출업자 적발…6천600억원 부당이득 차단
 2023.05.31 10:33,관세청 포스코 특허 산업기술 유출 범죄 적발
 2023.05.31 10:33,관세청 포스코 특허 산업기술 유출 범죄 적발
 2023.05.31 10:33,관세청 포스코 특허 산업기술 유출 범죄 적발
 2023.05.31 10:33,관세청 포스코 특허 산업기술 유출 범죄 적발
 2023.05.30 18:48,석탄 대신 수소로 철강 생산…포스코 '탄소제로 기술' 주도권 잡는다
 2023.05.30 18:35,"포스코, 탄소 배출 없이 쇳물 뽑는다"
 2023.05.30 18:16,"GS에너지, 포스코와 배터리 재활용 합작사에 828억 투자"
 2023.05.30 15:41,"GS에너지, 포스코와 폐배터리 합작사에 투자 본격화"
 2023.05.30 18:06,"포스코-SKC, 음극재 동맹…꿈의 배터리 소재 선점한다"
 2023.05.30 17:28,"SKC, 포스코그룹 손잡고 차세대 배터리 소재 개발"
 2023.05.30 15:33,"SKC, 포스코홀딩스 손잡고…차세대 배터리 소재 개발 시동"
 2023.05.30 11:08,"포스코그룹, 동박 1위 SKC와 리튬 메탈 음극재 공동 개발"
 2023.05.30 11:01,"포스코그룹-SKC, ‘차세대 배터리 소재 사업’ 포괄적 협력 나서"
 2023.05.30 11:01,"포스코홀딩스·SKC, 리튬메탈음극재 등 차세대 배터리 소재 공동 개발"
 2023.05.30 11:00,"포스코-SKC, 차세대 '리튬메탈음극재' 공동 개발"
 2023.05.30 11:00,"포스코-SKC, 차세대 '리튬메탈음극재' 2026년 상용화 추진"
 2023.05.30 15:30,"포스코이앤씨, 김해 신흥주거지 신문1지구서 ‘더샵 신문그리니티’ 6월 ..."
 2023.05.30 15:15,[르포]“유럽에 역수출”…폴란드 최대 규모 소각로 짓는 포스코이앤씨
 2023.05.30 14:09,포스코이앤씨가 수주한 폴란드 폐기물 소각로 건설 현장
 2023.05.30 14:05,포스코이앤씨가 수주한 폴란드 폐기물 소각로 건설 현장
 2023.05.30 14:30,"포스코, SKC와 손 잡은 까닭은"
 2023.05.30 14:28,"포스코-SKC, 이차전지 소재 사업 맞손…""차세대 음극재 만든다"""
 2023.05.30 11:18,포스코 “SKC와 차세대 이차전지 소재 분야 협력”
 2023.05.30 11:09,"포스코그룹, SKC와 ‘맞손’…차세대 이차전지소재 경쟁력 강화한다"
 2023.05.30 11:01,"""차세대 이차전지 소재개발 손잡았다""..포스코그룹-SKC 협약"
 2023.05.30 11:00,"포스코-SKC, 차세대 배터리용 음극재 공동 개발..사업 강화 맞손"
 2023.05.30 11:17,"포스코인터, 이차전지 원료 사업 본격 진출"
 2023.05.30 10:04,"‘탄자니아서 심봤다’ 포스코인터, 천연흑연 75만톤 확보"
 2023.05.30 09:41,"[특징주] 포스코인터, 2차전지용 흑연 75만톤 확보에 6%대 강세"
 2023.05.30 09:12,"포스코인터, 이차전지용 천연흑연 확보 소식에 7%대 강세"
 2023.05.30 09:09,"[특징주]포스코인터, 탄자니아서 2차전지 소재 흑연 75만t 확보에 ..."
 2023.05.30 11:03,"SKC, 포스코와 맞손…“차세대 이차전지 소재 경쟁력 강화”"
 2023.05.30 11:01,"SKC·포스코그룹, '차세대 이차전지 소재' 공동개발한다"
 2023.05.30 11:00,"SKC-포스코, 차세대 배터리소재 개발 손잡다…포괄적 업무협약"
 2023.05.30 10:03,"GM-포스코, 배터리소재 공장에 加 보조금 3000억원 받는다"
 2023.05.30 10:02,“집에 불났는데 고기 파티 한 격” 비상경영 선포하고 6억 주식 성과급...
 2023.05.30 08:26,"ESG경영 강조 최정우 포스코 회장…정비 자회사 추진, 왜?"
 2023.05.30 06:17,자동화부터 이차전지 소재 발굴도 '척척'…AI로 변신 나선 포스코
 2023.05.29 21:34,"포스코인터, 배터리 원료사업 진출…세계 2위 흑연광산서 조달"
 2023.05.29 18:34,"포스코인터, 탄자니아서 이차전지용 흑연 공급 계약"
 2023.05.29 17:39,'배터리소재 왕국' 포스코 탄자니아서 흑연도 확보
 2023.05.29 13:22,포스코인터 흑연 75만톤 확보…퓨처엠에 25년간 공급한다
 2023.05.29 12:22,"""이차전지 벨류체인 구축""..포스코인터, 탄자니아 광산 '천연흑연' ..."
 2023.05.29 10:43,"포스코인터, 탄자니아 광산 '이차전지용 천연흑연' 공급계약"
 2023.05.29 10:16,"포스코인터, 탄자니아에서 이차전지용 천연흑연 '75만톤' 확보"
 2023.05.29 09:35,"포스코인터, 음극재 흑연 장기공급 계약…배터리 가치사슬 완성"
 2023.05.29 09:31,"포스코인터, 탄자니아 흑연 포스코퓨처엠에 공급한다"
 2023.05.29 09:26,"포스코인터, 이차전지 원료사업 진출…""천연흑연 75만톤 공급계약"""
 2023.05.29 09:17,"포스코인터, 이차전지 원료사업 진출…천연흑연 75만t 들여온다"
 2023.05.29 18:34,"‘동호안 규제’ 9월에 풀린다..포스코, 2차전지·수소 4兆 투자 착수"
 2023.05.29 15:15,"‘동호안 규제’ 9월에 풀린다..포스코, 2차전지·수소 4兆 투자 착..."
 2023.05.29 16:26,"포스코, 고객 맞춤형 H형강 Pos-H, 최고 내진 성능 인증"
 2023.05.29 15:38,"포항시민단체, 최정우 포스코홀딩스 회장 퇴진 촉구 집회 연다"
 2023.05.29 14:46,"포스코지주사 포항이전 범대위, 대규모 집회 연다"
 2023.05.29 11:20,"포스코, 기가스틸 중국 공장 준공…“전기차용 차강판 시장 공략”"
 2023.05.28 18:12,[단독] 포스코 '초거대 AI' 개발…차세대 소재 발굴 가속도
 2023.05.28 10:09,"고용부, 포스코홀딩스 '직장 내 괴롭힘' 의혹 직권조사 착수"
 2023.05.28 09:49,코스피 주간 개인 순매수 1위 'POSCO홀딩스'
 2023.05.28 09:49,코스피 주간 외국인 순매도 1위 'POSCO홀딩스'
 2023.05.28 06:05,"""두 번은 안된다""…포스코, '마와르' 북상 앞두고 차수벽 쌓는다"
 2023.05.26 17:42,"포스코, 산화물 제거·라벨 부착에 협동로봇 도입"
 2023.05.26 17:33,"포스코, 뉴로메카·열림정보시스템 손잡고 협동로봇 개발"
 2023.05.26 17:26,"포스코, 뉴로메카·열림정보시스템 손잡고 협동로봇 개발"
 2023.05.26 17:01,"포스코그룹, ‘기업시민 레벨업 그라운드’…미래세대와 ESG 아이디어 나..."
 2023.05.26 16:31,"포스코그룹, 기업시민 레벨업 그라운드 개최…ESG 아이디어 공유"
 2023.05.26 14:46,"""미래세대와 ESG 경영 아이디어 공유"".. 포스코그룹, '기업시민 ..."
 2023.05.26 14:53,대통령실 행사에 4연속 불참한 포스코
 2023.05.26 14:43,"포스코, 'GEM펀드'로 취약계층 청소년 지원…""기업시민 역할 할 것"""
 2023.06.04 13:50,"""탄소중립 향한 발걸음""..포스코, 국내 최초 탄소저감 제품 출시"
 2023.06.04 11:21,"""이 철강 쓰시면 탄소저감 인정""…포스코 신제품 첫 손님은 LG전자"
 2023.06.04 11:12,"포스코, 국내 최초 탄소저감 브랜드 제품 출시…첫 고객은 LG전자"
 2023.06.04 09:09,"포스코, ‘탄소 저감 브랜드 제품’ 출시…LG전자 첫 구매"
 2023.06.04 09:01,"포스코, 국내 최초 '탄소 저감 브랜드' 출시"
 2023.06.04 13:06,"포스코, 국내 첫 탄소저감 브랜드 출시…""LG전자 공급, 삼성도 검토"""
 2023.06.04 11:17,"포스코, 국내 최초 탄소저감 브랜드 제품 출시"
 2023.06.04 10:14,"포스코, 국내 첫 탄소저감 브랜드 '그리닛' 제품 출시"
 2023.06.04 10:00,"포스코, 첫 탄소저감 브랜드 '그리닛' 제품 출시"
 2023.06.04 09:33,코스피 주간 외국인 순매도 1위 'POSCO홀딩스'
 2023.06.04 07:12,"부지난 포스코, 포항 앞바다 매립 추진에 시민단체 찬반 양론"
 2023.06.04 06:05,MZ 인재 수도권 선호에…'서울 근무' 채용 재개한 포스코
 2023.06.04 02:26,[유안타證 주간추천주]삼성전자·두산·POSCO홀딩스
 2023.06.03 05:52,"포스코인터-LX인터, 충남 당진에 LNG터미널 짓는다"
 2023.06.02 17:01,“포스코家네 아우가 형님 이기겠네”…‘포홀’ 맹추격하는 ‘포퓨’ [투자...
 2023.06.02 06:02,캐나다 투자 늘리는 K배터리… 포스코 웃는데 LG는 삐걱
 2023.06.01 18:35,"""제철소 정비 직접 한다""… 포스코, 6개 정비전문 자회사 출범"
 2023.06.01 16:20,"포스코, 광양·포항 총 6개 '정비 전문 자회사' 출범"
 2023.06.01 11:35,"포스코, 정비 전문 자회사 6곳 출범"
 2023.06.01 11:15,'제철소 정비도 포스코가 직접 한다'..직원 4500명 정비전문 자회...
 2023.06.01 10:32,"포스코, 정비 전문 사업회사 출범…“설비 경쟁력·안전 강화”"
 2023.06.01 10:31,"포스코, ‘정비사업회사’ 6곳 출범…소규모 다수 협력사 체계 개선"
 2023.06.01 10:31,"포스코, 협력사 26곳 모아 '정비 전문 자회사' 6개 출범"
 2023.06.04 07:12,"부지난 포스코, 포항 앞바다 매립 추진에 시민단체 찬반 양론"
 2023.06.04 06:05,MZ 인재 수도권 선호에…'서울 근무' 채용 재개한 포스코
 2023.06.04 02:26,[유안타證 주간추천주]삼성전자·두산·POSCO홀딩스
 2023.06.03 05:52,"포스코인터-LX인터, 충남 당진에 LNG터미널 짓는다"
 2023.06.02 17:01,“포스코家네 아우가 형님 이기겠네”…‘포홀’ 맹추격하는 ‘포퓨’ [투자...
 2023.06.02 06:02,캐나다 투자 늘리는 K배터리… 포스코 웃는데 LG는 삐걱
 2023.06.01 18:35,"""제철소 정비 직접 한다""… 포스코, 6개 정비전문 자회사 출범"
 2023.06.01 16:20,"포스코, 광양·포항 총 6개 '정비 전문 자회사' 출범"
 2023.06.01 11:35,"포스코, 정비 전문 자회사 6곳 출범"
 2023.06.01 11:15,'제철소 정비도 포스코가 직접 한다'..직원 4500명 정비전문 자회...
 2023.06.01 10:32,"포스코, 정비 전문 사업회사 출범…“설비 경쟁력·안전 강화”"
 2023.06.01 10:31,"포스코, ‘정비사업회사’ 6곳 출범…소규모 다수 협력사 체계 개선"
 2023.06.01 10:31,"포스코, 협력사 26곳 모아 '정비 전문 자회사' 6개 출범"
 2023.06.01 18:12,최정우 포스코그룹 회장 “美 IRA 주시… 리튬·니켈 원산지가 걱정”
 2023.06.01 17:39,"최정우 ""포스코 투자 앞두고 금융 불확실성 가장 부담"""
 2023.06.01 13:36,"최정우 포스코 회장 ""대한민국 재계 5위 올라…주주가치 이바지"""
 2023.06.01 10:46,최정우 포스코 회장 “IRA 예의주시…리튬·니켈 원산지가 가장 걱정”
 2023.06.01 07:46,"포스코 최정우 ""금융 불확실성이 부담…IRA 수혜 여부도 촉각"""
 2023.06.01 16:06,"포스코, 포항·광양제철소에 6개 정비전문 자회사 출범"
 2023.06.01 14:28,포스코 정비사업회사 출범식
 2023.06.01 14:25,"포스코, 포항·광양제철소에 6개 정비전문 자회사 출범"
 2023.06.01 10:32,"포스코, 정비 전문 사업회사 출범… “2차전지 등에도 진출”"
 2023.06.01 15:58,"포스코의 26개 정비 협력사, 6개 '자회사' 됐다"
 2023.06.01 14:25,"포스코, 정비 전문 사업회사 출범…“설비 경쟁력 및 안전 강화”"
